2647645,-2.7206223011016846,0.23305931687355042,1.6532515287399292
2647745,-2.8039114475250244,0.3534853458404541,1.7015753984451294
2647845,-2.928957223892212,0.41982248425483704,1.760694146156311
2647945,-3.055540084838867,0.4879588782787323,1.809872031211853
2648045,-3.1645286083221436,0.5716196298599243,1.8739010095596313
2648145,-3.275942087173462,0.634033739566803,1.9167754650115967
2648245,-3.540018320083618,0.6604992747306824,1.7655398845672607
2648345,-3.5749568939208984,0.7368958592414856,1.989040493965149
2648445,-3.615673780441284,0.859533429145813,2.0258758068084717
2648545,-3.674656629562378,0.9922806620597839,2.0577354431152344
2648645,-3.732107400894165,1.1127618551254272,2.4138309955596924
2648745,-3.8566622734069824,1.1558328866958618,2.2307231426239014
2648845,-3.918907403945923,1.2502939701080322,2.322061061859131
2648945,-3.9844894409179688,1.3403323888778687,2.345705032348633
2649045,-4.018868446350098,1.463497281074524,2.376983404159546
2649145,-4.071037292480469,1.5634970664978027,2.5356972217559814
2649245,-3.507042169570923,2.118283748626709,4.99654483795166
2649345,-3.7689006328582764,2.016334295272827,4.2710747718811035
2649445,-3.8607707023620605,2.060641050338745,4.043073654174805
2649545,-3.8968887329101562,2.1495723724365234,4.055252552032471
2649645,-3.9152679443359375,2.24727725982666,4.103199481964111
2649745,-3.915294885635376,2.3444666862487793,4.177085876464844
2649845,-3.9279439449310303,2.4633307456970215,4.2591753005981445
2649945,-3.955078363418579,2.554877758026123,4.351559162139893
2650045,-4.0012078285217285,2.6289408206939697,4.447221279144287
2650145,-4.018311023712158,2.6772561073303223,4.540036201477051
2650245,-5.26374626159668,3.847790479660034,4.690008640289307
2650345,-4.353082656860352,3.059748888015747,4.765361309051514
2650445,-4.267027378082275,3.1207141876220703,4.876559734344482
2650545,-4.239509105682373,3.2308878898620605,4.964906692504883
2650645,-4.18778657913208,3.355198860168457,5.031744480133057
2650745,-4.1596760749816895,3.475064516067505,5.085359573364258
2650845,-4.075791835784912,3.601475954055786,5.116009712219238
2650945,-4.026707649230957,3.7217907905578613,5.143770217895508
2651045,-4.000731945037842,3.8377509117126465,5.1710991859436035
2651145,-3.9376580715179443,3.9515953063964844,5.193545818328857
2651245,-3.8855602741241455,4.072032928466797,5.219667911529541
2651345,-3.952273368835449,4.290160179138184,5.267508029937744
2651445,-3.903714179992676,4.428921699523926,5.29817008972168
2651545,-4.862593650817871,6.03956413269043,5.431751728057861
2651645,-5.468425273895264,7.255781650543213,5.5102152824401855
