timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10,stateEstimate.x,stateEstimate.y,stateEstimate.z,range.zrange,sys.rangingUs
43897.716,354.5,305.375,272.75,388.8125,54.4375,2073.0625,294.75,247.4375,1921.25,18.625,-17.625,0.0,0.0,147.53077697753906,0,55111
43947.259,346.5,308.5625,270.8125,392.375,54.625,1855.625,299.0625,247.4375,1921.25,18.625,-17.625,0.0,0.0,147.53660583496094,0,55111
43996.818,346.5,308.5625,270.8125,392.375,54.625,1855.625,299.0625,251.375,1922.0625,18.625,-18.375,0.0,0.0,147.56626892089844,0,54977
44046.346,346.5,308.5625,270.8125,392.375,54.625,1855.625,299.0625,251.375,1922.0625,18.625,-18.375,0.0,0.0,147.5933074951172,0,54977
44095.905,340.0625,312.6875,268.8125,532.75,56.0625,1990.125,299.0625,251.375,1922.0625,18.625,-18.375,0.0,0.0,147.6044464111328,0,54977
44145.438,340.0625,312.6875,268.8125,532.75,56.0625,1990.125,300.5625,247.625,1920.1875,22.625,-17.6875,0.0,0.0,147.611083984375,0,55131
44195.002,340.0625,312.6875,268.8125,532.75,56.0625,1990.125,300.5625,247.625,1920.1875,22.625,-17.6875,0.0,0.0,147.6032257080078,0,55131
44244.541,333.125,317.5625,260.4375,396.8125,53.125,1990.125,300.5625,247.625,1920.1875,22.625,-17.6875,0.0,0.0,147.56997680664062,0,55131
44294.086,333.125,317.5625,260.4375,396.8125,53.125,1884.125,285.0625,248.25,1918.5,18.6875,-17.6875,0.0,0.0,147.5328826904297,0,54928
44343.623,333.125,317.5625,260.4375,396.8125,53.125,1884.125,285.0625,248.25,1918.5,18.6875,-17.6875,0.0,0.0,147.5326690673828,0,54928
44393.193,327.125,320.125,261.8125,561.5625,53.125,1884.125,285.0625,248.25,1918.5,18.6875,-17.6875,0.0,0.0,147.51759338378906,0,54928
44442.715,327.125,320.125,261.8125,561.5625,52.5625,1997.0,288.8125,229.5,1919.0,22.8125,-18.375,0.0,0.0,147.55763244628906,0,55053
44492.27,327.125,320.125,261.8125,561.5625,52.5625,1997.0,288.8125,229.5,1919.0,22.8125,-18.375,0.0,0.0,147.60433959960938,0,55053
44541.82,323.125,319.625,258.0,561.5625,52.5625,1997.0,288.8125,229.5,1919.0,22.8125,-18.375,0.0,0.0,147.59031677246094,0,55053
44591.372,323.125,319.625,258.0,542.75,54.625,2071.625,292.3125,250.125,1920.6875,22.5625,-17.6875,0.0,0.0,147.55018615722656,0,54972
44640.903,323.125,319.625,258.0,542.75,54.625,2071.625,292.3125,250.125,1920.6875,22.5625,-17.6875,0.0,0.0,147.5664825439453,0,54972
44690.46,319.875,318.6875,258.0,542.75,54.625,2071.625,292.3125,250.125,1920.6875,22.5625,-17.6875,0.0,0.0,147.56961059570312,0,54972
44739.995,319.875,318.6875,255.5625,545.5,55.375,2042.1875,296.125,246.8125,1920.625,18.8125,-17.625,0.0,0.0,147.57896423339844,0,55210
44789.559,319.875,318.6875,255.5625,545.5,55.375,2042.1875,296.125,246.8125,1920.625,18.8125,-17.625,0.0,0.0,147.61904907226562,0,55210
44839.121,318.6875,318.6875,255.5625,545.5,55.375,2042.1875,296.125,246.8125,1920.625,18.8125,-17.625,0.0,0.0,147.63623046875,0,55210
44888.648,318.6875,318.3125,257.5,538.375,54.6875,1981.5,282.625,245.5625,1921.1875,22.75,-18.4375,0.0,0.0,147.67572021484375,0,55152
44938.183,318.6875,318.3125,257.5,538.375,54.6875,1981.5,282.625,245.5625,1921.1875,22.75,-18.4375,0.0,0.0,147.72265625,0,55152
44987.761,318.6875,318.3125,257.5,538.375,54.6875,1981.5,282.625,245.5625,1921.1875,22.75,-18.4375,0.0,0.0,147.77252197265625,0,55152
45037.287,319.1875,318.6875,444.5625,548.9375,55.1875,2062.125,294.0,212.5,1918.0625,23.0625,-18.4375,0.0,0.0,147.75694274902344,0,55152
45086.827,319.1875,318.6875,444.5625,548.9375,55.1875,2062.125,294.0,212.5,1918.0625,23.0625,-17.6875,0.0,0.0,147.74497985839844,0,55044
45136.365,319.1875,318.6875,444.5625,548.9375,55.1875,2062.125,294.0,212.5,1918.0625,23.0625,-17.6875,0.0,0.0,147.7536163330078,0,55044
45185.936,319.5625,317.4375,255.4375,542.125,54.75,1909.3125,284.0,248.0625,1921.3125,23.0625,-17.6875,0.0,0.0,147.71826171875,0,55044
45235.455,319.5625,317.4375,255.4375,542.125,54.75,1909.3125,284.0,248.0625,1921.3125,18.8125,-17.75,0.0,0.0,147.66114807128906,0,55030
45285.01,319.5625,317.4375,255.4375,542.125,54.75,1909.3125,284.0,248.0625,1921.3125,18.8125,-17.75,0.0,0.0,147.6348876953125,0,55030
45334.555,321.4375,317.0,265.25,391.5625,54.625,2031.4375,300.9375,244.4375,1921.3125,18.8125,-17.75,0.0,0.0,147.67019653320312,0,55030
45384.113,321.4375,317.0,265.25,391.5625,54.625,2031.4375,300.9375,244.4375,1921.0,22.8125,-18.375,0.0,0.0,147.6711883544922,0,55076
45433.641,321.4375,317.0,265.25,391.5625,54.625,2031.4375,300.9375,244.4375,1921.0,22.8125,-18.375,0.0,0.0,147.62925720214844,0,55076
45483.204,325.375,318.3125,268.3125,542.0,54.4375,2040.875,285.5625,244.4375,1921.0,22.8125,-18.375,0.0,0.0,147.61643981933594,0,55076
45532.734,325.375,318.3125,268.3125,542.0,54.4375,2040.875,285.5625,249.375,1920.125,22.875,-17.5625,0.0,0.0,147.5961151123047,0,55020
45582.298,325.375,318.3125,268.3125,542.0,54.4375,2040.875,285.5625,249.375,1920.125,22.875,-17.5625,0.0,0.0,147.5586395263672,0,55020
45631.847,323.375,318.9375,267.375,545.5,54.125,1995.6875,283.75,249.375,1920.125,22.875,-17.5625,0.0,0.0,147.53651428222656,0,55020
45681.38,323.375,318.9375,267.375,545.5,54.125,1995.6875,283.75,230.625,1919.625,18.75,-17.5625,0.0,0.0,147.5548553466797,0,55203
45730.919,323.375,318.9375,267.375,545.5,54.125,1995.6875,283.75,230.625,1919.625,18.75,-17.5625,0.0,0.0,147.55845642089844,0,55203
45780.492,322.8125,318.375,270.6875,551.1875,54.0625,1990.5,283.75,230.625,1919.625,18.75,-17.5625,0.0,0.0,147.56454467773438,0,55203
45830.011,322.8125,318.375,270.6875,551.1875,54.0625,1990.5,286.4375,246.4375,1919.125,22.875,-18.375,0.0,0.0,147.56944274902344,0,55101
45879.566,322.8125,318.375,270.6875,551.1875,54.0625,1990.5,286.4375,246.4375,1919.125,22.875,-18.375,0.0,0.0,147.570556640625,0,55101
45929.118,323.9375,319.25,268.125,393.9375,54.1875,1990.5,286.4375,246.4375,1919.125,22.875,-18.375,0.0,0.0,147.60848999023438,0,55101
45978.668,323.9375,319.25,268.125,393.9375,54.1875,1990.875,284.625,249.8125,1919.8125,18.875,-17.75,0.0,0.0,147.6597442626953,0,55096
46028.196,323.9375,319.25,268.125,393.9375,54.1875,1990.875,284.625,249.8125,1919.8125,18.875,-17.75,0.0,0.0,147.66217041015625,0,55096
46077.756,324.125,318.9375,260.6875,548.375,54.1875,1990.875,284.625,249.8125,1919.8125,18.875,-17.75,0.0,0.0,147.6597442626953,0,55096
46127.29,324.125,318.9375,260.6875,548.375,56.4375,1845.0625,286.625,230.375,1918.8125,18.8125,-17.6875,0.0,0.0,147.63275146484375,0,54993
46176.853,324.125,318.9375,260.6875,548.375,56.4375,1845.0625,286.625,230.375,1918.8125,18.8125,-17.6875,0.0,0.0,147.58737182617188,0,54993
46226.392,322.75,320.25,269.625,548.375,56.4375,1845.0625,286.625,230.375,1918.8125,18.8125,-17.6875,0.0,0.0,147.57032775878906,0,54993
46275.936,322.75,320.25,269.625,549.25,55.375,1902.5,295.125,248.6875,1920.1875,22.9375,-18.1875,0.0,0.0,147.57528686523438,0,55037
46325.474,322.75,320.25,269.625,549.25,55.375,1902.5,295.125,248.6875,1920.1875,22.9375,-18.1875,0.0,0.0,147.59039306640625,0,55037
46375.043,323.6875,318.75,269.625,549.25,55.375,1902.5,295.125,248.6875,1920.1875,22.9375,-18.1875,0.0,0.0,147.59788513183594,0,55037
46424.567,323.6875,318.75,262.25,544.6875,53.375,1978.25,283.0625,245.375,1920.0625,19.0,-17.6875,0.0,0.0,147.5957794189453,0,55067
46474.123,323.6875,318.75,262.25,544.6875,53.375,1978.25,283.0625,245.375,1920.0625,19.0,-17.6875,0.0,0.0,147.59466552734375,0,55067
46523.665,323.625,318.75,262.25,544.6875,53.375,1978.25,283.0625,245.375,1920.0625,19.0,-17.6875,0.0,0.0,147.625,0,55067
46573.225,323.625,319.1875,453.375,544.0625,54.8125,1866.0625,283.5625,246.125,1922.1875,22.75,-18.1875,0.0,0.0,147.63975524902344,0,55085
46622.752,323.625,319.1875,453.375,544.0625,54.8125,1866.0625,283.5625,246.125,1922.1875,22.75,-18.1875,0.0,0.0,147.65505981445312,0,55085
46672.312,323.625,319.1875,453.375,544.0625,54.8125,1866.0625,283.5625,246.125,1922.1875,22.75,-18.1875,0.0,0.0,147.62747192382812,0,55085
46721.849,320.75,318.375,269.875,550.875,56.125,2048.0625,304.6875,249.1875,1920.75,22.5625,-18.1875,0.0,0.0,147.61801147460938,0,55085
46771.409,320.75,318.375,269.875,550.875,56.125,2048.0625,304.6875,249.1875,1920.75,22.5625,-18.3125,0.0,0.0,147.61514282226562,0,55209
46820.939,320.75,318.375,269.875,550.875,56.125,2048.0625,304.6875,249.1875,1920.75,22.5625,-18.3125,0.0,0.0,147.62802124023438,0,55209
46870.5,278.3125,313.5625,269.25,536.0,54.8125,1981.25,288.125,234.25,1916.0625,22.5625,-18.3125,0.0,0.0,147.61300659179688,0,55209
46920.03,278.3125,313.5625,269.25,536.0,54.8125,1981.25,288.125,234.25,1916.0625,19.0,-17.625,0.0,0.0,147.6162567138672,0,54996
46969.595,278.3125,313.5625,269.25,536.0,54.8125,1981.25,288.125,234.25,1916.0625,19.0,-17.625,0.0,0.0,147.6301727294922,0,54996
47019.137,139.75,229.75,449.0625,585.875,53.625,1988.375,284.375,250.625,1916.0625,19.0,-17.625,0.0,0.0,147.62205505371094,0,54996
47068.678,139.75,229.75,449.0625,585.875,53.625,1988.375,284.375,250.625,1919.5,22.6875,-18.125,0.0,0.0,147.6215057373047,0,55171
47118.215,139.75,229.75,449.0625,585.875,53.625,1988.375,284.375,250.625,1919.5,22.6875,-18.125,0.0,0.0,147.65574645996094,0,55171
47167.786,314.0,309.625,264.25,672.1875,57.6875,1723.9375,291.6875,250.625,1919.5,22.6875,-18.125,0.0,0.0,147.62828063964844,0,55171
47217.309,314.0,309.625,264.25,672.1875,57.6875,1723.9375,291.6875,248.875,1921.875,22.9375,-18.3125,0.0,0.0,147.61993408203125,0,54997
47266.863,314.0,309.625,264.25,672.1875,57.6875,1723.9375,291.6875,248.875,1921.875,22.9375,-18.3125,0.0,0.0,147.5989990234375,0,54997
47316.414,307.9375,301.9375,254.4375,660.4375,58.0,1804.375,291.6875,248.875,1921.875,22.9375,-18.3125,0.0,0.0,147.57249450683594,0,54997
47365.966,307.9375,301.9375,254.4375,660.4375,58.0,1804.375,283.1875,229.375,1919.625,18.875,-17.625,0.0,0.0,147.53228759765625,0,55182
47415.494,307.9375,301.9375,254.4375,660.4375,58.0,1804.375,283.1875,229.375,1919.625,18.875,-17.625,0.0,0.0,147.5369110107422,0,55182
47465.058,301.1875,289.375,254.5625,785.4375,60.5625,1843.625,283.1875,229.375,1919.625,18.875,-17.625,0.0,0.0,147.55809020996094,0,55182
47514.587,301.1875,289.375,254.5625,785.4375,60.5625,1843.625,286.4375,229.4375,1918.0,22.625,-18.375,0.0,0.0,147.5615234375,0,55022
47564.152,301.1875,289.375,254.5625,785.4375,60.5625,1843.625,286.4375,229.4375,1918.0,22.625,-18.375,0.0,0.0,147.56723022460938,0,55022
47613.695,295.625,287.375,254.125,788.0625,61.125,1843.625,286.4375,229.4375,1918.0,22.625,-18.375,0.0,0.0,147.56692504882812,0,55022
47663.235,295.625,287.375,254.125,788.0625,61.125,1812.125,289.1875,249.0625,1918.75,18.875,-18.5625,0.0,0.0,147.55628967285156,0,55135
47712.772,295.625,287.375,254.125,788.0625,61.125,1812.125,289.1875,249.0625,1918.75,18.875,-18.5625,0.0,0.0,147.52828979492188,0,55135
47762.342,296.625,290.8125,249.0,797.0625,61.125,1812.125,289.1875,249.0625,1918.75,18.875,-18.5625,0.0,0.0,147.5006103515625,0,55135
47811.865,296.625,290.8125,249.0,797.0625,59.3125,1818.6875,288.0625,232.6875,1920.75,19.0625,-17.625,0.0,0.0,147.5052032470703,0,55104
47861.42,296.625,290.8125,249.0,797.0625,59.3125,1818.6875,288.0625,232.6875,1920.75,19.0625,-17.625,0.0,0.0,147.52767944335938,0,55104
47910.974,299.75,295.1875,258.375,797.0625,59.3125,1818.6875,288.0625,232.6875,1920.75,19.0625,-17.625,0.0,0.0,147.53721618652344,0,55104
47960.522,299.75,295.1875,258.375,665.9375,60.3125,1990.4375,281.75,231.6875,1919.625,22.875,-18.0,0.0,0.0,147.56642150878906,0,54897
48010.05,299.75,295.1875,258.375,665.9375,60.3125,1990.4375,281.75,231.6875,1919.625,22.875,-18.0,0.0,0.0,147.60479736328125,0,54897
48059.611,302.6875,300.375,258.375,665.9375,60.3125,1990.4375,281.75,231.6875,1919.625,22.875,-18.0,0.0,0.0,147.62997436523438,0,54897
48109.144,302.6875,300.375,250.8125,654.4375,58.375,1673.125,300.125,248.75,1922.0,19.0,-18.125,0.0,0.0,147.6477813720703,0,55084
48158.708,302.6875,300.375,250.8125,654.4375,58.375,1673.125,300.125,248.75,1922.0,19.0,-18.125,0.0,0.0,147.60350036621094,0,55084
48208.248,303.25,300.375,250.8125,654.4375,58.375,1673.125,300.125,248.75,1922.0,19.0,-18.125,0.0,0.0,147.60220336914062,0,55084
48257.791,303.25,300.375,253.5625,659.875,59.6875,2042.375,293.0,249.0625,1919.875,18.875,-17.5,0.0,0.0,147.59963989257812,0,55062
48307.332,303.25,300.375,253.5625,659.875,59.6875,2042.375,293.0,249.0625,1919.875,18.875,-17.5,0.0,0.0,147.57806396484375,0,55062
48356.903,303.25,300.375,253.5625,659.875,59.6875,2042.375,293.0,249.0625,1919.875,18.875,-17.5,0.0,0.0,147.5833282470703,0,55062
48406.439,302.875,299.5,438.6875,657.5,59.75,1845.875,289.4375,227.125,1920.9375,22.875,-17.5,0.0,0.0,147.5615692138672,0,55062
48455.977,302.875,299.5,438.6875,657.5,59.75,1845.875,289.4375,227.125,1920.9375,22.875,-18.25,0.0,0.0,147.53054809570312,0,55134
48505.515,302.875,299.5,438.6875,657.5,59.75,1845.875,289.4375,227.125,1920.9375,22.875,-18.25,0.0,0.0,147.5122528076172,0,55134
48555.083,302.3125,299.0,252.375,803.6875,58.0,1898.1875,280.0625,252.0,1919.1875,22.875,-18.25,0.0,0.0,147.53741455078125,0,55134
48604.608,302.3125,299.0,252.375,803.6875,58.0,1898.1875,280.0625,252.0,1919.1875,19.0,-18.25,0.0,0.0,147.5599365234375,0,55017
48654.164,302.3125,299.0,252.375,803.6875,58.0,1898.1875,280.0625,252.0,1919.1875,19.0,-18.25,0.0,0.0,147.5810546875,0,55017
48703.713,301.8125,300.0625,251.4375,834.4375,57.625,1997.6875,284.6875,250.6875,1919.1875,19.0,-18.25,0.0,0.0,147.61463928222656,0,55017
48753.266,301.8125,300.0625,251.4375,834.4375,57.625,1997.6875,284.6875,250.6875,1921.125,23.0625,-17.5625,0.0,0.0,147.61248779296875,0,54939
48802.793,301.8125,300.0625,251.4375,834.4375,57.625,1997.6875,284.6875,250.6875,1921.125,23.0625,-17.5625,0.0,0.0,147.6021728515625,0,54939
48852.354,303.875,300.4375,250.125,667.8125,55.5,2042.25,288.1875,250.6875,1921.125,23.0625,-17.5625,0.0,0.0,147.59805297851562,0,54939
48901.886,303.875,300.4375,250.125,667.8125,55.5,2042.25,288.1875,246.25,1917.4375,23.125,-17.9375,0.0,0.0,147.5879669189453,0,55117
48951.451,303.875,300.4375,250.125,667.8125,55.5,2042.25,288.1875,246.25,1917.4375,23.125,-17.9375,0.0,0.0,147.5870819091797,0,55117
49000.986,303.875,301.0625,252.1875,664.125,58.625,1876.5625,288.1875,246.25,1917.4375,23.125,-17.9375,0.0,0.0,147.58648681640625,0,55117
49050.534,303.875,301.0625,252.1875,664.125,58.625,1876.5625,284.375,248.5625,1920.3125,19.0625,-18.25,0.0,0.0,147.57640075683594,0,55038
49100.072,303.875,301.0625,252.1875,664.125,58.625,1876.5625,284.375,248.5625,1920.3125,19.0625,-18.25,0.0,0.0,147.5726318359375,0,55038
49149.654,302.6875,302.6875,249.5625,660.5,55.875,1876.5625,284.375,248.5625,1920.3125,19.0625,-18.25,0.0,0.0,147.57569885253906,0,55038
49199.165,302.6875,302.6875,249.5625,660.5,55.875,1909.75,297.1875,232.5,1920.5625,23.0,-17.5,0.0,0.0,147.57212829589844,0,55087
49248.72,302.6875,302.6875,249.5625,660.5,55.875,1909.75,297.1875,232.5,1920.5625,23.0,-17.5,0.0,0.0,147.61309814453125,0,55087
49298.276,303.5,299.625,249.3125,673.0625,55.375,1909.75,297.1875,232.5,1920.5625,23.0,-17.5,0.0,0.0,147.66299438476562,0,55087
49347.823,303.5,299.625,249.3125,673.0625,55.375,1986.5,287.9375,247.4375,1921.375,23.0625,-18.25,0.0,0.0,147.67140197753906,0,55008
49397.352,303.5,299.625,249.3125,673.0625,55.375,1986.5,287.9375,247.4375,1921.375,23.0625,-18.25,0.0,0.0,147.66978454589844,0,55008
49446.92,304.625,301.8125,252.1875,659.0625,55.375,1986.5,287.9375,247.4375,1921.375,23.0625,-18.25,0.0,0.0,147.6710662841797,0,55008
49496.444,304.625,301.8125,252.1875,659.0625,55.9375,1979.5625,287.75,245.5625,1920.0,19.0625,-17.4375,0.0,0.0,147.65850830078125,0,55143
49546.009,304.625,301.8125,252.1875,659.0625,55.9375,1979.5625,287.75,245.5625,1920.0,19.0625,-17.4375,0.0,0.0,147.64320373535156,0,55143
49595.543,303.875,301.0625,252.6875,659.0625,55.9375,1979.5625,287.75,245.5625,1920.0,19.0625,-17.4375,0.0,0.0,147.65777587890625,0,55143
49645.092,303.875,301.0625,252.6875,655.125,58.0625,1992.5,288.4375,250.4375,1918.1875,22.9375,-17.5,0.0,0.0,147.6314239501953,0,54984
49694.63,303.875,301.0625,252.6875,655.125,58.0625,1992.5,288.4375,250.4375,1918.1875,22.9375,-17.5,0.0,0.0,147.60142517089844,0,54984
49744.201,304.3125,300.5,252.6875,655.125,58.0625,1992.5,288.4375,250.4375,1918.1875,22.9375,-17.5,0.0,0.0,147.58493041992188,0,54984
49793.723,304.3125,300.5,251.9375,666.8125,58.5,1816.875,284.0,249.5625,1920.5,23.0,-18.125,0.0,0.0,147.5884246826172,0,55081
49843.28,304.3125,300.5,251.9375,666.8125,58.5,1816.875,284.0,249.5625,1920.5,23.0,-18.125,0.0,0.0,147.58547973632812,0,55081
49892.839,305.3125,300.5,251.9375,666.8125,58.5,1816.875,284.0,249.5625,1920.5,23.0,-18.125,0.0,0.0,147.60171508789062,0,55081
49942.393,305.3125,301.25,249.5,668.25,55.4375,2002.75,287.25,247.1875,1922.0625,19.1875,-17.5,0.0,0.0,147.6476287841797,0,55062
49991.918,305.3125,301.25,249.5,668.25,55.4375,2002.75,287.25,247.1875,1922.0625,19.1875,-17.5,0.0,0.0,147.66603088378906,0,55062
50041.494,305.3125,301.25,249.5,668.25,55.4375,2002.75,287.25,247.1875,1922.0625,19.1875,-17.5,0.0,0.0,147.69065856933594,0,55062
50091.032,303.375,300.625,251.5625,798.0,55.8125,1991.4375,284.75,249.8125,1919.8125,22.9375,-17.5,0.0,0.0,147.6863250732422,0,55062
50140.568,303.375,300.625,251.5625,798.0,55.8125,1991.4375,284.75,249.8125,1919.8125,22.9375,-17.5625,0.0,0.0,147.6712188720703,0,55115
50190.096,303.375,300.625,251.5625,798.0,55.8125,1991.4375,284.75,249.8125,1919.8125,22.9375,-17.5625,0.0,0.0,147.656005859375,0,55115
50239.658,303.6875,301.6875,250.75,662.5625,57.0,2012.125,282.25,249.25,1918.0625,22.9375,-17.5625,0.0,0.0,147.6182403564453,0,55115
50289.188,303.6875,301.6875,250.75,662.5625,57.0,2012.125,282.25,249.25,1918.0625,19.25,-18.1875,0.0,0.0,147.587158203125,0,55026
50338.753,303.6875,301.6875,250.75,662.5625,57.0,2012.125,282.25,249.25,1918.0625,19.25,-18.1875,0.0,0.0,147.5717315673828,0,55026
50388.295,304.0,302.25,252.0625,670.9375,60.0625,1821.5625,299.1875,250.75,1918.0625,19.25,-18.1875,0.0,0.0,147.58299255371094,0,55026
50437.836,304.0,302.25,252.0625,670.9375,60.0625,1821.5625,299.1875,250.75,1921.0,19.1875,-17.5625,0.0,0.0,147.61474609375,0,55112
50487.375,304.0,302.25,252.0625,670.9375,60.0625,1821.5625,299.1875,250.75,1921.0,19.1875,-17.5625,0.0,0.0,147.62176513671875,0,55112
50536.943,303.5,300.6875,251.5,653.5625,58.625,1856.3125,287.9375,250.75,1921.0,19.1875,-17.5625,0.0,0.0,147.63880920410156,0,55112
50586.467,303.5,300.6875,251.5,653.5625,58.625,1856.3125,287.9375,215.0625,1918.9375,22.875,-17.75,0.0,0.0,147.65721130371094,0,55025
50636.022,303.5,300.6875,251.5,653.5625,58.625,1856.3125,287.9375,215.0625,1918.9375,22.875,-17.75,0.0,0.0,147.65679931640625,0,55025
50685.571,302.9375,301.0625,250.8125,804.375,58.0,2065.3125,287.9375,215.0625,1918.9375,22.875,-17.75,0.0,0.0,147.68296813964844,0,55025
50735.125,302.9375,301.0625,250.8125,804.375,58.0,2065.3125,281.6875,230.125,1919.875,18.9375,-18.1875,0.0,0.0,147.7177276611328,0,55190
50784.653,302.9375,301.0625,250.8125,804.375,58.0,2065.3125,281.6875,230.125,1919.875,18.9375,-18.1875,0.0,0.0,147.70773315429688,0,55190
50834.216,303.375,300.375,253.3125,847.3125,58.0,2065.3125,281.6875,230.125,1919.875,18.9375,-18.1875,0.0,0.0,147.66348266601562,0,55190
50883.747,303.375,300.375,253.3125,847.3125,58.0,1810.125,287.8125,228.0625,1918.6875,23.1875,-17.5,0.0,0.0,147.63107299804688,0,54868
50933.312,303.375,300.375,253.3125,847.3125,58.0,1810.125,287.8125,228.0625,1918.6875,23.1875,-17.5,0.0,0.0,147.6104736328125,0,54868
50982.854,302.4375,299.375,249.8125,839.1875,60.375,1810.125,287.8125,228.0625,1918.6875,23.1875,-17.5,0.0,0.0,147.60081481933594,0,54868
51032.394,302.4375,299.375,249.8125,839.1875,60.375,1678.6875,280.125,230.25,1919.4375,23.125,-17.6875,0.0,0.0,147.6183319091797,0,55140
51081.933,302.4375,299.375,249.8125,839.1875,60.375,1678.6875,280.125,230.25,1919.4375,23.125,-17.6875,0.0,0.0,147.6475830078125,0,55140
51131.503,301.4375,298.6875,250.125,665.625,60.375,1678.6875,280.125,230.25,1919.4375,23.125,-17.6875,0.0,0.0,147.67625427246094,0,55140
51181.027,301.4375,298.6875,250.125,665.625,59.8125,1991.8125,299.3125,209.25,1923.75,19.0625,-18.0625,0.0,0.0,147.6593017578125,0,55109
51230.581,301.4375,298.6875,250.125,665.625,59.8125,1991.8125,299.3125,209.25,1923.75,19.0625,-18.0625,0.0,0.0,147.6311492919922,0,55109
51280.13,302.9375,299.4375,251.4375,665.625,59.8125,1991.8125,299.3125,209.25,1923.75,19.0625,-18.0625,0.0,0.0,147.6199951171875,0,55109
51329.684,302.9375,299.4375,251.4375,825.0625,58.875,1868.875,285.875,250.8125,1921.875,23.3125,-17.5625,0.0,0.0,147.62933349609375,0,55084
51379.212,302.9375,299.4375,251.4375,825.0625,58.875,1868.875,285.875,250.8125,1921.875,23.3125,-17.5625,0.0,0.0,147.62095642089844,0,55084
51428.781,303.375,300.25,251.4375,825.0625,58.875,1868.875,285.875,250.8125,1921.875,23.3125,-17.5625,0.0,0.0,147.61585998535156,0,55084
51478.305,303.375,300.25,249.75,811.0,60.625,1832.875,286.4375,248.375,1920.375,23.0625,-17.375,0.0,0.0,147.60545349121094,0,55003
51527.87,303.375,300.25,249.75,811.0,60.625,1832.875,286.4375,248.375,1920.375,23.0625,-17.375,0.0,0.0,147.5875701904297,0,55003
51577.409,303.4375,300.25,249.75,811.0,60.625,1832.875,286.4375,248.375,1920.375,23.0625,-17.375,0.0,0.0,147.54869079589844,0,55003
51626.954,303.4375,302.0,250.5625,669.875,60.3125,1916.125,286.1875,232.1875,1920.625,19.1875,-18.3125,0.0,0.0,147.51272583007812,0,54957
51676.492,303.4375,302.0,250.5625,669.875,60.3125,1916.125,286.1875,232.1875,1920.625,19.1875,-18.3125,0.0,0.0,147.53929138183594,0,54957
51726.069,303.4375,302.0,250.5625,669.875,60.3125,1916.125,286.1875,232.1875,1920.625,19.1875,-18.3125,0.0,0.0,147.56396484375,0,54957
51775.595,304.5,301.375,250.875,806.9375,60.1875,2071.625,284.0,248.625,1923.625,23.25,-18.3125,0.0,0.0,147.5782928466797,0,54957
51825.14,304.5,301.375,250.875,806.9375,60.1875,2071.625,284.0,248.625,1923.625,23.25,-17.3125,0.0,0.0,147.62741088867188,0,55161
51874.678,304.5,301.375,250.875,806.9375,60.1875,2071.625,284.0,248.625,1923.625,23.25,-17.3125,0.0,0.0,147.6040496826172,0,55161
51924.255,304.375,301.375,249.5625,672.75,58.75,1853.5,286.25,232.125,1919.0,23.25,-17.3125,0.0,0.0,147.57708740234375,0,55161
51973.771,304.375,301.375,249.5625,672.75,58.75,1853.5,286.25,232.125,1919.0,23.0,-17.8125,0.0,0.0,147.56520080566406,0,54961
52023.329,304.375,301.375,249.5625,672.75,58.75,1853.5,286.25,232.125,1919.0,23.0,-17.8125,0.0,0.0,147.56788635253906,0,54961
52072.876,303.9375,302.1875,249.6875,659.5625,60.0,1991.125,283.375,247.125,1919.0,23.0,-17.8125,0.0,0.0,147.58206176757812,0,54961
52122.429,303.9375,302.1875,249.6875,659.5625,60.0,1991.125,283.375,247.125,1923.25,19.0,-18.0,0.0,0.0,147.60723876953125,0,55105
52171.958,303.9375,302.1875,249.6875,659.5625,60.0,1991.125,283.375,247.125,1923.25,19.0,-18.0,0.0,0.0,147.5891876220703,0,55105
52221.526,303.0625,301.6875,438.625,648.625,58.5,1993.5625,298.3125,247.125,1923.25,19.0,-18.0,0.0,0.0,147.56163024902344,0,55105
52271.052,303.0625,301.6875,438.625,648.625,58.5,1993.5625,298.3125,250.6875,1919.1875,23.25,-17.375,0.0,0.0,147.57586669921875,0,55056
52320.615,303.0625,301.6875,438.625,648.625,58.5,1993.5625,298.3125,250.6875,1919.1875,23.25,-17.375,0.0,0.0,147.57894897460938,0,55056
52370.158,303.6875,302.0625,252.0,808.5,58.5625,1914.8125,298.3125,250.6875,1919.1875,23.25,-17.375,0.0,0.0,147.59005737304688,0,55056
52419.699,303.6875,302.0625,252.0,808.5,58.5625,1914.8125,289.25,250.125,1918.8125,19.25,-18.25,0.0,0.0,147.56826782226562,0,55075
52469.237,303.6875,302.0625,252.0,808.5,58.5625,1914.8125,289.25,250.125,1918.8125,19.25,-18.25,0.0,0.0,147.59654235839844,0,55075
52518.808,303.875,300.875,437.6875,826.6875,60.125,1914.8125,289.25,250.125,1918.8125,19.25,-18.25,0.0,0.0,147.6269989013672,0,55075
52568.331,303.875,300.875,437.6875,826.6875,60.125,1810.625,285.75,247.375,1919.25,19.3125,-18.0625,0.0,0.0,147.65292358398438,0,54958
