timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10
32520.432,584.5625,775.9375,1060.5625,2326.4375,37.375,230.9375,398.0625,1532.0625,1492.0625,34.9375,-15.75
32524.439,584.5625,775.9375,1060.5625,2326.4375,37.375,230.9375,398.0625,1532.0625,1492.0625,34.9375,-15.75
32528.355,584.5625,775.9375,1060.5625,2326.4375,37.375,230.9375,398.0625,1532.0625,1492.0625,34.9375,-15.75
32532.36,584.5625,775.9375,1060.5625,2326.4375,37.375,230.9375,398.0625,1532.0625,1492.0625,34.9375,-15.75
32536.282,584.5625,775.9375,1060.5625,2326.4375,37.375,230.9375,398.0625,1532.0625,1492.0625,34.9375,-15.75
32540.244,584.5625,775.9375,1060.5625,2326.4375,37.375,230.9375,398.0625,1532.0625,1492.0625,34.9375,-15.75
32544.254,584.5625,775.9375,1060.5625,2326.4375,37.375,230.9375,398.0625,1532.0625,1492.0625,34.9375,-15.75
32548.17,584.5625,775.9375,1060.5625,2326.4375,37.375,230.9375,398.0625,1532.0625,1492.0625,34.9375,-15.75
32552.165,584.5625,775.9375,1060.5625,2326.4375,37.375,230.9375,398.0625,1532.0625,1492.0625,34.9375,-15.75
32556.096,584.5625,775.9375,1060.5625,2326.4375,37.375,230.9375,398.0625,1532.0625,1492.0625,34.9375,-15.75
32560.059,584.5625,775.9375,1060.5625,2326.4375,37.375,230.9375,398.0625,1532.0625,1492.0625,34.9375,-15.75
32564.082,584.5625,775.9375,1060.5625,2326.4375,37.375,230.9375,398.0625,1532.0625,1492.0625,34.9375,-15.75
32567.998,553.1875,775.9375,1060.5625,2326.4375,37.375,230.9375,398.0625,1532.0625,1492.0625,34.9375,-15.75
32572.002,553.1875,955.625,1060.5625,2326.4375,37.375,230.9375,398.0625,1532.0625,1492.0625,34.9375,-15.75
32575.92,553.1875,955.625,1060.5625,2326.4375,37.375,230.9375,398.0625,1532.0625,1492.0625,34.9375,-15.75
32579.888,553.1875,955.625,760.6875,2326.4375,37.375,230.9375,398.0625,1532.0625,1492.0625,34.9375,-15.75
32583.89,553.1875,955.625,760.6875,2323.75,37.375,230.9375,398.0625,1532.0625,1492.0625,34.9375,-15.75
32587.806,553.1875,955.625,760.6875,2323.75,224.5625,230.9375,398.0625,1532.0625,1492.0625,34.9375,-15.75
32591.809,553.1875,955.625,760.6875,2323.75,224.5625,230.9375,398.0625,1532.0625,1492.0625,34.9375,-15.75
32619.502,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32623.512,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32627.428,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32631.432,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32635.354,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32639.317,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32643.326,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32647.244,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32651.248,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32655.169,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32659.132,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32663.141,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32667.059,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32671.053,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32674.984,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32678.946,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32682.955,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32686.874,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32690.877,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32694.798,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32698.761,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32702.77,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32706.694,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32710.686,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32714.612,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32718.589,553.1875,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32722.591,1030.5625,955.625,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32726.516,1030.5625,1063.4375,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32730.517,1030.5625,1063.4375,760.6875,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32734.439,1030.5625,1063.4375,988.3125,2323.75,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32738.396,1030.5625,1063.4375,988.3125,2255.625,224.5625,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32742.412,1030.5625,1063.4375,988.3125,2255.625,439.75,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32746.329,1030.5625,1063.4375,988.3125,2255.625,439.75,234.8125,394.625,1576.5625,1752.625,42.0625,-16.625
32750.321,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,394.625,1576.5625,1752.625,42.0625,-16.625
32778.019,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32782.028,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32785.948,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32789.94,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32793.871,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32797.834,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32801.844,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32805.762,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32809.766,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32813.686,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32817.649,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32821.659,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32825.584,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32829.572,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32833.501,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32837.464,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32841.472,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32845.399,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32849.396,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32853.314,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32857.277,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32861.287,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32865.213,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32869.199,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32873.135,1030.5625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32877.104,1315.625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32881.113,1315.625,1063.4375,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32885.03,1315.625,939.3125,988.3125,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32889.032,1315.625,939.3125,714.9375,2255.625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32892.948,1315.625,939.3125,714.9375,1887.5625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32896.92,1315.625,939.3125,714.9375,1887.5625,439.75,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32900.928,1315.625,939.3125,714.9375,1887.5625,406.25,231.9375,398.125,1712.5,1716.9375,44.9375,-20.6875
32932.573,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
32936.536,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
32940.545,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
32944.465,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
32948.457,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
32952.388,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
32956.35,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
32960.36,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
32964.278,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
32968.281,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
32972.202,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
32976.165,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
32980.175,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
32984.094,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
32988.087,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
32992.017,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
32995.98,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
32999.989,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
33003.907,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
33007.91,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
33011.831,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
33015.795,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
33019.803,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
33023.721,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
33027.722,1315.625,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
33031.659,1611.6875,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
33035.621,1611.6875,939.3125,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
33039.632,1611.6875,1041.75,714.9375,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
33043.552,1611.6875,1041.75,706.75,1887.5625,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
33047.547,1611.6875,1041.75,706.75,2099.9375,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
33051.469,1611.6875,1041.75,706.75,2099.9375,406.25,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
33055.439,1611.6875,1041.75,706.75,2099.9375,466.6875,232.8125,417.625,1928.5,1715.5625,50.0625,-22.8125
33083.168,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33087.168,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33091.09,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33095.052,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33099.062,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33102.978,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33106.974,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33110.904,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33114.867,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33118.877,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33122.798,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33126.798,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33130.719,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33134.682,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33138.691,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33142.607,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33146.603,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33150.533,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33154.496,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33158.506,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33162.422,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33166.427,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33170.348,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33174.311,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33178.32,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33182.246,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33186.245,1611.6875,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33190.174,1582.5625,1041.75,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33194.137,1582.5625,852.5,706.75,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33198.149,1582.5625,852.5,651.6875,2099.9375,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33202.064,1582.5625,852.5,651.6875,1789.625,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33206.067,1582.5625,852.5,651.6875,1789.625,466.6875,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33209.99,1582.5625,852.5,651.6875,1789.625,446.5625,240.8125,423.1875,1986.125,1714.4375,51.375,-23.0
33241.68,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33245.685,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33249.606,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33253.569,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33257.578,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33261.495,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33265.49,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33269.421,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33273.384,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33277.393,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33281.309,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33285.314,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33289.235,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33293.198,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33297.208,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33301.125,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33305.12,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33309.05,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33313.013,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33317.022,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33320.94,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33324.943,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33328.865,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33332.827,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33336.841,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33340.766,1582.5625,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33344.758,1137.3125,852.5,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33348.687,1137.3125,795.6875,651.6875,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33352.655,1137.3125,795.6875,561.125,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33356.662,1137.3125,795.6875,561.125,1789.625,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33360.586,1137.3125,795.6875,561.125,1392.8125,446.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33364.582,1137.3125,795.6875,561.125,1392.8125,465.5625,248.0625,495.125,2207.0,1706.5625,47.9375,-24.0625
33396.281,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33400.197,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33404.202,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33408.127,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33412.09,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33416.095,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33420.012,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33424.007,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33427.938,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33431.901,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33435.91,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33439.826,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33443.831,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33447.752,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33451.715,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33455.725,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33459.641,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33463.636,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33467.567,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33471.53,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33475.539,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
33479.456,1137.3125,795.6875,561.125,1392.8125,465.5625,428.375,525.5,2402.625,1685.5625,55.25,-22.875
