timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10,stateEstimate.x,stateEstimate.y,stateEstimate.z,range.zrange,sys.rangingUs
10850.085,339.4375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.35755920410156,0,4911
10899.612,347.75,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3483428955078,0,4722
10949.162,347.75,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.34652709960938,0,4722
10998.698,348.1875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.34642028808594,0,4846
11048.259,348.1875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.34152221679688,0,4846
11097.785,343.5625,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.33279418945312,0,4852
11147.337,343.5625,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.322509765625,0,4852
11196.872,341.625,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.27285766601562,0,4890
11246.436,341.625,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.23464965820312,0,4890
11295.962,344.3125,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.25393676757812,0,4831
11345.512,344.3125,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.28948974609375,0,4831
11395.058,344.3125,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3035430908203,0,4831
11444.608,351.0,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.325439453125,0,4911
11494.134,351.0,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.37643432617188,0,4911
11543.686,353.875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.4248809814453,0,4866
11593.221,353.875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.40245056152344,0,4866
11642.784,354.3125,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.37335205078125,0,4767
11692.308,354.3125,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3872833251953,0,4767
11741.861,347.75,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.36993408203125,0,4926
11791.395,347.75,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3538055419922,0,4926
11840.957,336.1875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3303680419922,0,4871
11890.483,336.1875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3311767578125,0,4871
11940.035,330.1875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.33609008789062,0,4917
11989.57,330.1875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.34341430664062,0,4917
12039.132,326.25,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.36947631835938,0,4775
12088.657,326.25,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.37562561035156,0,4775
12138.209,324.1875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.37449645996094,0,4798
12187.744,324.1875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.43463134765625,0,4798
12237.306,320.875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.4757537841797,0,4851
12286.832,320.875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.439453125,0,4851
12336.384,315.125,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.40408325195312,0,4884
12385.92,315.125,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3867645263672,0,4884
12435.481,302.6875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3518524169922,0,4901
12485.008,302.6875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3440399169922,0,4901
12534.559,295.0625,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.34274291992188,0,4917
12584.094,295.0625,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.35101318359375,0,4917
12633.656,289.875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.37796020507812,0,4844
12683.181,289.875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.38009643554688,0,4844
12732.735,289.875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3791961669922,0,4844
12782.269,288.25,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.35919189453125,0,4778
12831.83,288.25,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3115997314453,0,4778
12881.356,292.75,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2932891845703,0,4844
12930.908,292.75,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.33811950683594,0,4844
12980.443,291.9375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.39724731445312,0,4844
13030.005,291.9375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.45433044433594,0,4844
13079.53,293.75,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.47080993652344,0,4955
13129.084,293.75,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.4807891845703,0,4955
13178.618,298.9375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.43646240234375,0,4730
13228.181,298.9375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3851776123047,0,4730
13277.706,303.625,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32603454589844,0,4884
13327.258,303.625,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.295654296875,0,4884
13376.793,312.9375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.33883666992188,0,4881
13426.355,312.9375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.36370849609375,0,4881
13475.88,325.75,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.39785766601562,0,4722
13525.433,325.75,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.39712524414062,0,4722
13574.968,342.125,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.37022399902344,0,4964
13624.53,342.125,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.35916137695312,0,4964
13674.055,365.0,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.39976501464844,0,4799
13723.608,365.0,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3600616455078,0,4799
13773.143,387.9375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.29136657714844,0,4909
13822.705,387.9375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2403106689453,0,4909
13872.231,422.3125,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2030487060547,0,4784
13921.785,422.3125,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2678680419922,0,4784
13971.326,449.625,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2789764404297,0,4803
14020.893,449.625,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2966766357422,0,4803
14070.423,449.625,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2645263671875,0,4803
14119.963,471.375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.27244567871094,0,5009
14169.5,471.375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.27828979492188,0,5009
14219.058,499.375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2780303955078,0,4730
14268.582,499.375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.24899291992188,0,4730
14318.134,521.75,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.18527221679688,0,4921
14367.668,521.75,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.17420959472656,0,4921
14417.23,544.375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.17845153808594,0,4866
14466.755,544.375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.1688995361328,0,4866
14516.308,553.375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.14035034179688,0,4832
14565.843,553.375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.1693572998047,0,4832
14615.406,582.4375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.17955017089844,0,4834
14664.931,582.4375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.22940063476562,0,4834
14714.484,583.5,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.25015258789062,0,4789
14764.018,583.5,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.26263427734375,0,4789
14813.58,584.4375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.26255798339844,0,4854
14863.106,584.4375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2648162841797,0,4854
14912.658,592.0,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.31039428710938,0,4880
14962.193,592.0,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.35073852539062,0,4880
15011.755,595.375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3797149658203,0,4828
15061.281,595.375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3824005126953,0,4828
15110.833,597.9375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.36212158203125,0,4957
15160.369,597.9375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.35838317871094,0,4957
15209.93,598.1875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3395233154297,0,4824
15259.456,598.1875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.33419799804688,0,4824
15309.009,593.75,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.28863525390625,0,4882
15358.545,593.75,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2532196044922,0,4882
15408.107,593.75,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.23309326171875,0,4882
15457.632,596.5,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.21177673339844,0,4892
15507.184,596.5,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2145538330078,0,4892
15556.719,592.375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.22096252441406,0,4800
15606.281,592.375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.24046325683594,0,4800
15655.807,593.125,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.27391052246094,0,4963
15705.36,593.125,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3026885986328,0,4963
15754.894,590.5625,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.30921936035156,0,4732
15804.456,590.5625,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2642059326172,0,4732
15853.982,587.25,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2620849609375,0,4863
15903.534,587.25,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.27386474609375,0,4863
15953.07,589.0625,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.27456665039062,0,4872
16002.632,589.0625,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.27694702148438,0,4872
16052.158,594.4375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.26271057128906,0,4872
16101.711,594.4375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2784881591797,0,4872
16151.245,600.25,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32675170898438,0,4918
16200.807,600.25,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.33065795898438,0,4918
16250.333,600.4375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.30874633789062,0,4885
16299.885,600.4375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.30210876464844,0,4885
16349.421,604.5625,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.29727172851562,0,4868
16398.983,604.5625,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2972869873047,0,4868
16448.509,603.5,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.27584838867188,0,4766
16498.061,603.5,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.25564575195312,0,4766
16547.596,616.9375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2781219482422,0,4840
16597.158,616.9375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2753143310547,0,4840
16646.686,609.875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32069396972656,0,4864
16696.236,609.875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3233184814453,0,4864
16745.781,609.875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.326416015625,0,4864
16795.334,600.4375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.35694885253906,0,4942
16844.86,600.4375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.37120056152344,0,4942
16894.412,600.8125,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.37852478027344,0,4892
16943.948,600.8125,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.37850952148438,0,4892
16993.509,600.5,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.37644958496094,0,4872
17043.035,600.5,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.37469482421875,0,4872
17092.588,606.9375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.4043426513672,0,4917
17142.123,606.9375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.41859436035156,0,4917
17191.686,602.4375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.44200134277344,0,4900
17241.211,602.4375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.443115234375,0,4900
17290.763,604.6875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.4196319580078,0,4889
17340.299,604.6875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.44613647460938,0,4889
17389.861,601.8125,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.48486328125,0,4842
17439.386,601.8125,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.5021514892578,0,4842
17488.939,604.1875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.49021911621094,0,4823
17538.474,604.1875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.46075439453125,0,4823
17588.037,605.1875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.4466094970703,0,4754
17637.562,605.1875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.42660522460938,0,4754
17687.115,600.625,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.42715454101562,0,4892
17736.65,600.625,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.4373779296875,0,4892
17786.212,604.375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.4684295654297,0,4911
17835.738,604.375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.43881225585938,0,4911
17885.29,604.6875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.40481567382812,0,4911
17934.828,604.6875,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.39657592773438,0,4911
17984.388,602.4375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.39111328125,0,4834
18033.914,602.4375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3572235107422,0,4834
18083.47,602.4375,1.09326703802332e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.38742065429688,0,4834
