timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10,stateEstimate.x,stateEstimate.y,stateEstimate.z,range.zrange,motion.deltaX,motion.deltaY,motion.shutter,motion.squal,motion.std
41461.23,118.8125,1033.375,498.375,2291.5625,29.6875,462.0625,234.5,706.6875,1964.375,15.9375,-30.9375,0.0719769075512886,0.18029801547527313,0.01648023910820484,18,0,0,8191,13,2.0
41481.039,118.8125,1033.375,498.375,2291.5625,29.6875,462.0625,234.5,706.6875,1964.375,15.9375,-30.9375,0.07347958534955978,0.18413294851779938,0.016619790345430374,18,0,0,8191,13,2.0
41500.86,118.8125,1033.375,498.375,2291.5625,29.6875,462.0625,234.5,706.6875,1964.375,15.9375,-30.9375,0.07491732388734818,0.18778963387012482,0.017713220790028572,18,0,0,8191,13,2.0
41520.67,118.8125,1033.375,498.375,2291.5625,29.6875,462.0625,234.5,706.6875,1964.375,15.9375,-30.9375,0.07644864171743393,0.19170576333999634,0.018034474924206734,18,0,0,8191,11,2.0
41540.502,118.8125,1033.375,498.375,2291.5625,29.6875,462.0625,234.5,706.6875,1964.375,15.9375,-30.9375,0.07805813103914261,0.19584931433200836,0.017566552385687828,17,0,0,8191,11,2.0
41560.307,315.875,443.0625,369.5,2266.6875,29.6875,462.0625,234.5,706.6875,1964.375,15.9375,-30.9375,0.07883673906326294,0.1978454887866974,0.01766173355281353,17,0,0,8191,11,2.0
41580.131,315.875,443.0625,369.5,2266.6875,29.9375,392.6875,217.4375,724.875,1964.375,15.9375,-30.9375,0.07883673906326294,0.1978454887866974,0.01766173355281353,17,0,0,8191,11,2.0
41599.935,315.875,443.0625,369.5,2266.6875,29.9375,392.6875,217.4375,724.875,1962.9375,12.25,-31.5,0.08280152827501297,0.20797403156757355,0.018154950812458992,17,0,0,8191,14,2.0
41619.753,315.875,443.0625,369.5,2266.6875,29.9375,392.6875,217.4375,724.875,1962.9375,12.25,-31.5,0.08466457575559616,0.21280816197395325,0.015078457072377205,14,0,0,8191,14,2.0
41639.559,315.875,443.0625,369.5,2266.6875,29.9375,392.6875,217.4375,724.875,1962.9375,12.25,-31.5,0.08630498498678207,0.21698512136936188,0.014943373389542103,14,0,0,8191,14,2.0
41659.386,315.875,443.0625,369.5,2266.6875,29.9375,392.6875,217.4375,724.875,1962.9375,12.25,-31.5,0.08793926239013672,0.22117820382118225,0.014895539730787277,15,0,0,8191,14,2.0
41679.192,315.875,443.0625,369.5,2266.6875,29.9375,392.6875,217.4375,724.875,1962.9375,12.25,-31.5,0.08959589153528214,0.22543273866176605,0.0147754717618227,15,0,0,8191,12,2.0
41699.025,315.875,443.0625,369.5,2266.6875,29.9375,392.6875,217.4375,724.875,1962.9375,12.25,-31.5,0.09109847992658615,0.2292575091123581,0.01617409847676754,17,0,0,8191,12,2.0
41718.829,314.5625,489.5,495.4375,2348.1875,29.9375,392.6875,217.4375,724.875,1962.9375,12.25,-31.5,0.09194031357765198,0.2314128279685974,0.016248613595962524,17,0,0,8191,12,2.0
41738.653,314.5625,489.5,495.4375,2348.1875,30.5625,483.25,233.125,711.5625,1962.9375,12.25,-31.5,0.09194031357765198,0.2314128279685974,0.016248613595962524,17,0,0,8191,12,2.0
41758.46,314.5625,489.5,495.4375,2348.1875,30.5625,483.25,233.125,711.5625,1964.4375,15.9375,-30.875,0.09621384739875793,0.24236883223056793,0.016618691384792328,17,0,0,8191,9,2.0
41778.277,314.5625,489.5,495.4375,2348.1875,30.5625,483.25,233.125,711.5625,1964.4375,15.9375,-30.875,0.09799923002719879,0.24696463346481323,0.0162800420075655,16,0,0,8191,9,2.0
41798.083,314.5625,489.5,495.4375,2348.1875,30.5625,483.25,233.125,711.5625,1964.4375,15.9375,-30.875,0.09974828362464905,0.2514802813529968,0.016382597386837006,16,0,0,8191,13,2.0
41817.908,314.5625,489.5,495.4375,2348.1875,30.5625,483.25,233.125,711.5625,1964.4375,15.9375,-30.875,0.10155648738145828,0.2561541795730591,0.01616988703608513,16,0,0,8191,13,2.0
41837.714,314.5625,489.5,495.4375,2348.1875,30.5625,483.25,233.125,711.5625,1964.4375,15.9375,-30.875,0.10334219038486481,0.260763019323349,0.016215039417147636,16,0,0,8191,15,2.0
41857.55,350.0,489.5,495.4375,2348.1875,30.5625,483.25,233.125,711.5625,1964.4375,15.9375,-30.875,0.10516411066055298,0.26547905802726746,0.01609826646745205,16,0,0,8191,15,2.0
41877.361,350.0,621.8125,498.4375,1982.625,30.5625,483.25,233.125,711.5625,1964.4375,15.9375,-30.875,0.10606927424669266,0.2678239941596985,0.016100794076919556,16,0,0,8191,15,2.0
41897.181,350.0,621.8125,498.4375,1982.625,29.75,462.25,217.6875,708.5625,1964.4375,15.9375,-30.875,0.10606927424669266,0.2678239941596985,0.016100794076919556,16,0,0,8191,15,2.0
41916.983,350.0,621.8125,498.4375,1982.625,29.75,462.25,217.6875,708.5625,1963.9375,12.25,-31.3125,0.11064951121807098,0.27968913316726685,0.016105230897665024,16,0,0,8191,12,2.0
41936.801,350.0,621.8125,498.4375,1982.625,29.75,462.25,217.6875,708.5625,1963.9375,12.25,-31.3125,0.11261942237615585,0.284822553396225,0.01523217186331749,15,0,0,8191,12,2.0
41956.607,350.0,621.8125,498.4375,1982.625,29.75,462.25,217.6875,708.5625,1963.9375,12.25,-31.3125,0.11449705064296722,0.2896777391433716,0.015138691291213036,15,0,0,8191,10,2.0
41976.432,350.0,621.8125,498.4375,1982.625,29.75,462.25,217.6875,708.5625,1963.9375,12.25,-31.3125,0.11605572700500488,0.29364150762557983,0.01716562919318676,18,0,0,8191,10,2.0
41996.238,350.0,621.8125,498.4375,1982.625,29.75,462.25,217.6875,708.5625,1963.9375,12.25,-31.3125,0.11795604228973389,0.29855620861053467,0.017472276464104652,18,0,0,8191,11,2.0
42016.068,119.5625,621.8125,498.4375,1982.625,29.75,462.25,217.6875,708.5625,1963.9375,12.25,-31.3125,0.12011297047138214,0.30415916442871094,0.016035674139857292,15,0,0,8191,11,2.0
42035.885,119.5625,566.1875,549.5625,2191.1875,29.75,462.25,217.6875,708.5625,1963.9375,12.25,-31.3125,0.12107767909765244,0.3066612482070923,0.016034511849284172,15,0,0,8191,11,2.0
42055.706,119.5625,566.1875,549.5625,2191.1875,30.25,470.6875,233.25,709.3125,1963.9375,12.25,-31.3125,0.12107767909765244,0.3066612482070923,0.016034511849284172,15,0,0,8191,11,2.0
42075.508,119.5625,566.1875,549.5625,2191.1875,30.25,470.6875,233.25,709.3125,1961.6875,16.125,-30.8125,0.12593045830726624,0.3193257749080658,0.01604681834578514,15,0,0,8191,12,2.0
42095.34,119.5625,566.1875,549.5625,2191.1875,30.25,470.6875,233.25,709.3125,1961.6875,16.125,-30.8125,0.12770546972751617,0.32397446036338806,0.01760890893638134,18,0,0,8191,12,2.0
42115.131,119.5625,566.1875,549.5625,2191.1875,30.25,470.6875,233.25,709.3125,1961.6875,16.125,-30.8125,0.12966600060462952,0.3291453719139099,0.017783379182219505,18,0,0,8191,10,2.0
42134.96,119.5625,566.1875,549.5625,2191.1875,30.25,470.6875,233.25,709.3125,1961.6875,16.125,-30.8125,0.13189677894115448,0.3352239727973938,0.015846772119402885,15,0,0,8191,10,2.0
42154.762,119.5625,566.1875,549.5625,2191.1875,30.25,470.6875,233.25,709.3125,1961.6875,16.125,-30.8125,0.13389161229133606,0.34049955010414124,0.015609747730195522,15,0,0,8191,16,2.0
42174.615,119.8125,566.1875,549.5625,2191.1875,30.25,470.6875,233.25,709.3125,1961.6875,16.125,-30.8125,0.13636495172977448,0.3474212884902954,0.012365143746137619,11,0,0,8191,16,2.0
42194.413,119.8125,563.5625,490.1875,2237.5625,30.25,470.6875,233.25,709.3125,1961.6875,16.125,-30.8125,0.13737952709197998,0.35011008381843567,0.011974863708019257,11,0,0,8191,16,2.0
42214.223,119.8125,563.5625,490.1875,2237.5625,29.9375,464.125,212.9375,816.1875,1961.6875,16.125,-30.8125,0.13737952709197998,0.35011008381843567,0.011974863708019257,11,0,0,8191,16,2.0
42234.032,119.8125,563.5625,490.1875,2237.5625,29.9375,464.125,212.9375,816.1875,1962.4375,12.375,-31.3125,0.14248305559158325,0.3637179434299469,0.010037867352366447,11,0,0,8191,12,2.0
42253.852,119.8125,563.5625,490.1875,2237.5625,29.9375,464.125,212.9375,816.1875,1962.4375,12.375,-31.3125,0.1435684710741043,0.3660343885421753,0.013996394351124763,16,0,0,8191,12,2.0
42273.655,119.8125,563.5625,490.1875,2237.5625,29.9375,464.125,212.9375,816.1875,1962.4375,12.375,-31.3125,0.1456269472837448,0.37154120206832886,0.013712105341255665,16,0,0,8191,12,2.0
42293.482,119.8125,563.5625,490.1875,2237.5625,29.9375,464.125,212.9375,816.1875,1962.4375,12.375,-31.3125,0.14729471504688263,0.3756466805934906,0.015932772308588028,17,0,0,8191,12,2.0
42313.286,119.8125,563.5625,490.1875,2237.5625,29.9375,464.125,212.9375,816.1875,1962.4375,12.375,-31.3125,0.14937308430671692,0.38121381402015686,0.0161252673715353,17,0,0,8191,11,2.0
42333.13,119.4375,563.5625,490.1875,2237.5625,29.9375,464.125,212.9375,816.1875,1962.4375,12.375,-31.3125,0.15161719918251038,0.3873923122882843,0.014841241762042046,14,0,0,8191,11,2.0
42352.934,119.4375,481.5,498.25,2030.75,29.9375,464.125,212.9375,816.1875,1962.4375,12.375,-31.3125,0.15266965329647064,0.39022377133369446,0.014805707149207592,14,0,0,8191,11,2.0
42372.753,119.4375,481.5,498.25,2030.75,30.1875,467.1875,234.5,815.375,1962.4375,12.375,-31.3125,0.15266965329647064,0.39022377133369446,0.014805707149207592,14,0,0,8191,11,2.0
42392.549,119.4375,481.5,498.25,2030.75,30.1875,467.1875,234.5,815.375,1964.8125,16.0,-31.5625,0.15799003839492798,0.4045597314834595,0.014625689946115017,14,0,0,8191,11,2.0
42412.373,119.4375,481.5,498.25,2030.75,30.1875,467.1875,234.5,815.375,1964.8125,16.0,-31.5625,0.16018962860107422,0.41053518652915955,0.014056039974093437,14,0,0,8191,11,2.0
42432.18,119.4375,481.5,498.25,2030.75,30.1875,467.1875,234.5,815.375,1964.8125,16.0,-31.5625,0.16247157752513885,0.4166875183582306,0.013924509286880493,14,0,0,8191,11,2.0
42452.006,119.4375,481.5,498.25,2030.75,30.1875,467.1875,234.5,815.375,1964.8125,16.0,-31.5625,0.16499587893486023,0.4236769378185272,0.011692604050040245,11,0,0,8191,11,2.0
42471.812,119.4375,481.5,498.25,2030.75,30.1875,467.1875,234.5,815.375,1964.8125,16.0,-31.5625,0.16720260679721832,0.4296415150165558,0.011155196465551853,11,0,0,8191,15,2.0
42491.66,506.0625,481.5,498.25,2030.75,30.1875,467.1875,234.5,815.375,1964.8125,16.0,-31.5625,0.16875429451465607,0.4336121082305908,0.013349459506571293,15,0,0,8191,15,2.0
42511.458,506.0625,309.625,372.0,1922.1875,30.1875,467.1875,234.5,815.375,1964.8125,16.0,-31.5625,0.16986525058746338,0.4366149604320526,0.013322120532393456,15,0,0,8191,15,2.0
42531.275,506.0625,309.625,372.0,1922.1875,30.0,399.0,232.375,723.5625,1964.8125,16.0,-31.5625,0.16986525058746338,0.4366149604320526,0.013322120532393456,15,0,0,8191,15,2.0
42551.073,506.0625,309.625,372.0,1922.1875,30.0,399.0,232.375,723.5625,1965.3125,16.375,-30.9375,0.1753610372543335,0.45146968960762024,0.013193473219871521,19,0,0,8191,15,2.0
42570.898,506.0625,309.625,372.0,1922.1875,30.0,399.0,232.375,723.5625,1965.3125,16.375,-30.9375,0.1768152117729187,0.45521193742752075,0.017703095450997353,19,0,0,8191,15,2.0
42590.707,506.0625,309.625,372.0,1922.1875,30.0,399.0,232.375,723.5625,1965.3125,16.375,-30.9375,0.17908255755901337,0.4613436460494995,0.01810891181230545,19,0,0,8191,11,2.0
42610.53,506.0625,309.625,372.0,1922.1875,30.0,399.0,232.375,723.5625,1965.3125,16.375,-30.9375,0.181602343916893,0.46815186738967896,0.016828976571559906,16,0,0,8191,11,2.0
42630.335,506.0625,309.625,372.0,1922.1875,30.0,399.0,232.375,723.5625,1965.3125,16.375,-30.9375,0.18390613794326782,0.4743770956993103,0.01691092550754547,16,0,0,8191,12,2.0
42650.165,308.5,309.625,372.0,1922.1875,30.0,399.0,232.375,723.5625,1965.3125,16.375,-30.9375,0.18665356934070587,0.4817400872707367,0.014367302879691124,13,0,0,8191,12,2.0
42669.981,308.5,312.4375,368.5625,2227.1875,30.0,399.0,232.375,723.5625,1965.3125,16.375,-30.9375,0.1878226399421692,0.4848983883857727,0.014173765666782856,13,0,0,8191,12,2.0
42689.799,308.5,312.4375,368.5625,2227.1875,30.125,484.3125,212.9375,818.375,1965.3125,16.375,-30.9375,0.1878226399421692,0.4848983883857727,0.014173765666782856,13,0,0,8191,12,2.0
42709.6,308.5,312.4375,368.5625,2227.1875,30.125,484.3125,212.9375,818.375,1961.5,12.375,-31.375,0.1937212198972702,0.5008492469787598,0.013210924342274666,12,0,0,8191,9,2.0
42729.422,308.5,312.4375,368.5625,2227.1875,30.125,484.3125,212.9375,818.375,1961.5,12.375,-31.375,0.1963520050048828,0.5079420208930969,0.011872922070324421,12,0,0,8191,9,2.0
42749.228,308.5,312.4375,368.5625,2227.1875,30.125,484.3125,212.9375,818.375,1961.5,12.375,-31.375,0.19874413311481476,0.5144530534744263,0.011393392458558083,12,0,0,8191,11,2.0
42769.053,308.5,312.4375,368.5625,2227.1875,30.125,484.3125,212.9375,818.375,1961.5,12.375,-31.375,0.19946373999118805,0.5162736177444458,0.015912871807813644,18,0,0,8191,11,2.0
42788.859,308.5,312.4375,368.5625,2227.1875,30.125,484.3125,212.9375,818.375,1961.5,12.375,-31.375,0.20184646546840668,0.5227881669998169,0.016391923651099205,18,0,0,8191,12,2.0
42808.689,120.5,312.4375,368.5625,2227.1875,30.125,484.3125,212.9375,818.375,1961.5,12.375,-31.375,0.20421382784843445,0.5292393565177917,0.017116256058216095,17,0,0,8191,12,2.0
42828.502,120.5,360.6875,493.9375,2220.9375,30.5,484.3125,212.9375,818.375,1961.5,12.375,-31.375,0.20541320741176605,0.5325302481651306,0.01737784408032894,17,0,0,8191,12,2.0
42848.326,120.5,360.6875,493.9375,2220.9375,30.5,467.875,219.25,726.5,1961.5,12.375,-31.375,0.20541320741176605,0.5325302481651306,0.01737784408032894,17,0,0,8191,12,2.0
42868.136,120.5,360.6875,493.9375,2220.9375,30.5,467.875,219.25,726.5,1962.8125,16.0625,-30.875,0.21146723628044128,0.5500842332839966,0.013934590853750706,12,0,0,8191,10,2.0
42887.956,120.5,360.6875,493.9375,2220.9375,30.5,467.875,219.25,726.5,1962.8125,16.0625,-30.875,0.21390852332115173,0.5568087697029114,0.013897771947085857,12,0,0,8191,10,2.0
42907.759,120.5,360.6875,493.9375,2220.9375,30.5,467.875,219.25,726.5,1962.8125,16.0625,-30.875,0.2163623571395874,0.5635783076286316,0.013857188634574413,12,0,0,8191,12,2.0
42927.577,120.5,360.6875,493.9375,2220.9375,30.5,467.875,219.25,726.5,1962.8125,16.0625,-30.875,0.21870358288288116,0.5698105692863464,0.01466702576726675,15,0,0,8191,12,2.0
42947.392,120.5,360.6875,493.9375,2220.9375,30.5,467.875,219.25,726.5,1962.8125,16.0625,-30.875,0.221177339553833,0.5766534209251404,0.0147961201146245,15,0,0,8191,13,2.0
42967.219,539.3125,360.6875,493.9375,2220.9375,30.5,467.875,219.25,726.5,1962.8125,16.0625,-30.875,0.22319011390209198,0.58165442943573,0.017011020332574844,18,0,0,8191,13,2.0
42987.025,539.3125,571.5,541.375,1958.25,30.0625,467.875,219.25,726.5,1962.8125,16.0625,-30.875,0.22443760931491852,0.5850964784622192,0.01725967787206173,18,0,0,8191,13,2.0
43006.849,539.3125,571.5,541.375,1958.25,30.0625,390.8125,235.875,708.375,1962.8125,16.0625,-30.875,0.22443760931491852,0.5850964784622192,0.01725967787206173,18,0,0,8191,13,2.0
43026.648,539.3125,571.5,541.375,1958.25,30.0625,390.8125,235.875,708.375,1965.0,12.375,-31.4375,0.2311035841703415,0.6036357879638672,0.01672479324042797,16,0,0,8191,11,2.0
43046.472,539.3125,571.5,541.375,1958.25,30.0625,390.8125,235.875,708.375,1965.0,12.375,-31.4375,0.23366059362888336,0.6106696724891663,0.017007723450660706,16,0,0,8191,11,2.0
43066.284,539.3125,571.5,541.375,1958.25,30.0625,390.8125,235.875,708.375,1965.0,12.375,-31.4375,0.23623132705688477,0.6177497506141663,0.017284231260418892,16,0,0,8191,14,2.0
43086.101,539.3125,571.5,541.375,1958.25,30.0625,390.8125,235.875,708.375,1965.0,12.375,-31.4375,0.23938943445682526,0.6264048218727112,0.015791522338986397,15,0,0,8191,14,2.0
43105.908,539.3125,571.5,541.375,1958.25,30.0625,390.8125,235.875,708.375,1965.0,12.375,-31.4375,0.24200020730495453,0.633594274520874,0.01572844758629799,15,0,0,8191,11,2.0
43125.751,120.8125,571.5,541.375,1958.25,30.0625,390.8125,235.875,708.375,1965.0,12.375,-31.4375,0.2451685667037964,0.6422483325004578,0.014535991474986076,14,0,0,8191,11,2.0
43145.549,120.8125,192.0625,545.0,2008.375,30.125,390.8125,235.875,708.375,1965.0,12.375,-31.4375,0.2464916706085205,0.6458885669708252,0.01440166961401701,14,0,0,8191,11,2.0
43165.368,120.8125,192.0625,545.0,2008.375,30.125,460.5625,213.8125,725.125,1962.375,12.375,-31.4375,0.2464916706085205,0.6458885669708252,0.01440166961401701,14,0,0,8191,11,2.0
43185.169,120.8125,192.0625,545.0,2008.375,30.125,460.5625,213.8125,725.125,1962.375,16.125,-30.9375,0.253059059381485,0.6639660596847534,0.013919011689722538,14,0,0,8191,11,2.0
43204.997,120.8125,192.0625,545.0,2008.375,30.125,460.5625,213.8125,725.125,1962.375,16.125,-30.9375,0.25575634837150574,0.6713815927505493,0.013664577156305313,14,0,0,8191,11,2.0
43224.809,120.8125,192.0625,545.0,2008.375,30.125,460.5625,213.8125,725.125,1962.375,16.125,-30.9375,0.25846922397613525,0.6788380742073059,0.013406829908490181,14,0,0,8191,11,2.0
43244.626,120.8125,192.0625,545.0,2008.375,30.125,460.5625,213.8125,725.125,1962.375,16.125,-30.9375,0.25960099697113037,0.682184636592865,0.0158668402582407,17,0,0,8191,11,2.0
43264.432,120.8125,192.0625,545.0,2008.375,30.125,460.5625,213.8125,725.125,1962.375,16.125,-30.9375,0.2623182237148285,0.6896623969078064,0.01613006182014942,17,0,0,8191,9,2.0
43284.266,503.5625,192.0625,545.0,2008.375,30.125,460.5625,213.8125,725.125,1962.375,16.125,-30.9375,0.2657463252544403,0.6990178227424622,0.014223653823137283,13,0,0,8191,9,2.0
43304.08,503.5625,193.375,544.4375,1851.875,30.625,460.5625,213.8125,725.125,1962.375,16.125,-30.9375,0.2671239674091339,0.7028059959411621,0.014160147868096828,13,0,0,8191,9,2.0
43323.898,503.5625,193.375,544.4375,1851.875,30.625,379.75,239.3125,709.5,1963.1875,16.125,-30.9375,0.2671239674091339,0.7028059959411621,0.014160147868096828,13,0,0,8191,9,2.0
43343.697,503.5625,193.375,544.4375,1851.875,30.625,379.75,239.3125,709.5,1963.1875,12.375,-30.6875,0.27349331974983215,0.7203824520111084,0.01536592561751604,16,0,0,8191,10,2.0
43363.521,503.5625,193.375,544.4375,1851.875,30.625,379.75,239.3125,709.5,1963.1875,12.375,-30.6875,0.2762744128704071,0.7280548810958862,0.015395238995552063,16,0,0,8191,10,2.0
43383.332,503.5625,193.375,544.4375,1851.875,30.625,379.75,239.3125,709.5,1963.1875,12.375,-30.6875,0.27906712889671326,0.7357675433158875,0.015425399877130985,16,0,0,8191,12,2.0
43403.15,503.5625,193.375,544.4375,1851.875,30.625,379.75,239.3125,709.5,1963.1875,12.375,-30.6875,0.2811758518218994,0.7414792776107788,0.017326973378658295,18,0,0,8191,12,2.0
43422.956,503.5625,193.375,544.4375,1851.875,30.625,379.75,239.3125,709.5,1963.1875,12.375,-30.6875,0.2839910686016083,0.7492416501045227,0.017717182636260986,18,0,0,8191,12,2.0
43442.792,507.25,193.375,544.4375,1851.875,30.625,379.75,239.3125,709.5,1963.1875,12.375,-30.6875,0.28680872917175293,0.7569953799247742,0.01816534623503685,18,0,0,8191,12,2.0
43462.602,507.25,314.75,547.375,1852.1875,30.3125,379.75,239.3125,709.5,1963.1875,12.375,-30.6875,0.2882326543331146,0.7609097361564636,0.018365178257226944,18,0,0,8191,12,2.0
43482.423,507.25,314.75,547.375,1852.1875,30.3125,396.8125,215.125,725.1875,1964.875,12.375,-30.6875,0.2882326543331146,0.7609097361564636,0.018365178257226944,18,0,0,8191,12,2.0
43502.218,507.25,314.75,547.375,1852.1875,30.3125,396.8125,215.125,725.1875,1964.875,16.0625,-31.4375,0.2957133650779724,0.7813103795051575,0.018397940322756767,18,0,0,8191,12,2.0
43522.043,507.25,314.75,547.375,1852.1875,30.3125,396.8125,215.125,725.1875,1964.875,16.0625,-31.4375,0.2986304759979248,0.7892681360244751,0.018692301586270332,18,0,0,8191,12,2.0
43541.857,507.25,314.75,547.375,1852.1875,30.3125,396.8125,215.125,725.1875,1964.875,16.0625,-31.4375,0.3015684485435486,0.7972679734230042,0.018984951078891754,18,0,0,8191,12,2.0
43561.675,507.25,314.75,547.375,1852.1875,30.3125,396.8125,215.125,725.1875,1964.875,16.0625,-31.4375,0.305679053068161,0.8076627254486084,0.016986576840281487,16,0,0,8191,12,2.0
43581.481,507.25,314.75,547.375,1852.1875,30.3125,396.8125,215.125,725.1875,1964.875,16.0625,-31.4375,0.30880892276763916,0.8161844611167908,0.016818616539239883,16,0,0,8191,13,2.0
43601.325,507.6875,314.75,547.375,1852.1875,30.3125,396.8125,215.125,725.1875,1964.875,16.0625,-31.4375,0.31221359968185425,0.8252283334732056,0.01616637222468853,16,0,0,8191,13,2.0
43621.129,507.6875,192.125,545.125,1839.75,30.75,396.8125,215.125,725.1875,1964.875,16.0625,-31.4375,0.31371891498565674,0.8293266892433167,0.01604415290057659,16,0,0,8191,13,2.0
43640.947,507.6875,192.125,545.125,1839.75,30.75,467.5,237.375,710.0625,1962.8125,16.0625,-31.4375,0.31371891498565674,0.8293266892433167,0.01604415290057659,16,0,0,8191,13,2.0
43660.75,507.6875,192.125,545.125,1839.75,30.75,467.5,237.375,710.0625,1962.8125,12.25,-30.8125,0.3228418231010437,0.8535162210464478,0.013694004155695438,13,0,0,8191,11,2.0
43680.57,507.6875,192.125,545.125,1839.75,30.75,467.5,237.375,710.0625,1962.8125,12.25,-30.8125,0.3259231746196747,0.8618916273117065,0.013246778398752213,13,0,0,8191,11,2.0
43700.381,507.6875,192.125,545.125,1839.75,30.75,467.5,237.375,710.0625,1962.8125,12.25,-30.8125,0.3290186822414398,0.8703083395957947,0.012794927693903446,13,0,0,8191,12,2.0
43720.201,507.6875,192.125,545.125,1839.75,30.75,467.5,237.375,710.0625,1962.8125,12.25,-30.8125,0.33016639947891235,0.8740385174751282,0.014130394905805588,15,0,0,8191,12,2.0
43740.005,507.6875,192.125,545.125,1839.75,30.75,467.5,237.375,710.0625,1962.8125,12.25,-30.8125,0.3332732021808624,0.8824753761291504,0.014020546339452267,15,0,0,8191,11,2.0
43759.844,1031.3125,192.125,545.125,1839.75,30.75,467.5,237.375,710.0625,1962.8125,12.25,-30.8125,0.33587196469306946,0.8897051215171814,0.014600012451410294,15,0,0,8191,11,2.0
43779.651,1031.3125,192.125,537.4375,1870.5625,30.25,467.5,237.375,710.0625,1962.8125,12.25,-30.8125,0.337433785200119,0.8939498662948608,0.014603180810809135,15,0,0,8191,11,2.0
43799.47,1031.3125,192.125,537.4375,1870.5625,30.25,449.5625,217.4375,818.6875,1963.5625,12.25,-30.8125,0.337433785200119,0.8939498662948608,0.014603180810809135,15,0,0,8191,11,2.0
43819.268,1031.3125,192.125,537.4375,1870.5625,30.25,449.5625,217.4375,818.6875,1963.5625,12.25,-31.25,0.3433077037334442,0.9103370308876038,0.01916578598320484,21,0,0,8191,11,2.0
43839.093,1031.3125,192.125,537.4375,1870.5625,30.25,449.5625,217.4375,818.6875,1963.5625,12.25,-31.25,0.3464578688144684,0.9189037680625916,0.01970948465168476,21,0,0,8191,11,2.0
43858.905,1031.3125,192.125,537.4375,1870.5625,30.25,449.5625,217.4375,818.6875,1963.5625,12.25,-31.25,0.34962525963783264,0.9275105595588684,0.0202470850199461,21,0,0,8191,10,2.0
43878.724,1031.3125,192.125,537.4375,1870.5625,30.25,449.5625,217.4375,818.6875,1963.5625,12.25,-31.25,0.3532086908817291,0.9372372031211853,0.016745993867516518,15,0,0,8191,10,2.0
