timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10,stateEstimate.x,stateEstimate.y,stateEstimate.z,range.zrange,motion.deltaX,motion.deltaY,motion.shutter,motion.squal,motion.std
25330.465,526.875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043928664177656174,-0.019137509167194366,0.004855777136981487,6,0,0,900,0,2.0
25350.289,525.6875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044848792254924774,-0.019551672041416168,0.005665061064064503,7,0,0,900,0,2.0
25370.095,525.6875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045988403260707855,-0.020043160766363144,0.005711741745471954,7,0,0,900,0,2.0
25389.919,525.6875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04691576957702637,-0.020449340343475342,0.0066382065415382385,8,0,0,900,0,2.0
25409.725,525.6875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04808637499809265,-0.020947370678186417,0.006774765904992819,8,0,0,900,0,2.0
25429.55,525.6875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04926404729485512,-0.021441077813506126,0.006945731583982706,7,0,0,900,0,2.0
25449.357,517.0625,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05052367225289345,-0.02197211980819702,0.00709371967241168,7,0,0,900,0,2.0
25469.182,517.0625,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517386794090271,-0.02248169109225273,0.00723089138045907,8,0,0,900,0,2.0
25488.987,517.0625,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05289343744516373,-0.022962668910622597,0.007662642747163773,8,0,0,900,0,2.0
25508.809,517.0625,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05414312332868576,-0.023478589951992035,0.007830827496945858,8,0,0,900,0,2.0
25528.621,517.0625,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055393971502780914,-0.023999836295843124,0.00803440622985363,8,0,0,900,0,2.0
25548.44,521.5,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566718764603138,-0.024532075971364975,0.008200515992939472,8,0,0,900,0,2.0
25568.245,521.5,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05811556428670883,-0.025120459496974945,0.007851392030715942,7,0,0,900,0,2.0
25588.071,521.5,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05942444130778313,-0.02566199190914631,0.007960720919072628,7,0,0,900,0,2.0
25607.875,521.5,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06088925525546074,-0.026253677904605865,0.00764385936781764,7,0,0,900,0,2.0
25627.701,521.5,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06223279610276222,-0.02680586837232113,0.007711327634751797,7,0,0,900,0,2.0
25647.521,521.5,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06382879614830017,-0.027444329112768173,0.007094366010278463,6,0,0,900,0,2.0
