timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10,stateEstimate.x,stateEstimate.y,stateEstimate.z,range.zrange,motion.deltaX,motion.deltaY,motion.shutter,motion.squal,motion.std
25866.649,481.125,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17056196928024292,-0.04749119281768799,0.0054914928041398525,5,0,0,900,0,2.0
25886.456,481.125,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17382179200649261,-0.04835972934961319,0.00538646848872304,5,0,0,900,0,2.0
25906.282,449.3125,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17612023651599884,-0.049017682671546936,0.006334765814244747,8,0,0,900,0,2.0
25926.089,449.3125,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17942006886005402,-0.049885839223861694,0.00634791562333703,8,0,0,900,0,2.0
25945.919,449.3125,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18252594769001007,-0.05070885270833969,0.006605893839150667,7,0,0,900,0,2.0
25965.722,449.3125,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18588808178901672,-0.05158592388033867,0.006652602460235357,7,0,0,900,0,2.0
25985.556,449.3125,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18927744030952454,-0.05247150734066963,0.006695407908409834,7,0,0,900,0,2.0
26005.36,449.0,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19297567009925842,-0.05342167988419533,0.006438528187572956,6,0,0,900,0,2.0
26025.181,449.0,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1964336484670639,-0.05432217940688133,0.006451373919844627,6,0,0,900,0,2.0
26044.988,449.0,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1997148096561432,-0.05518564209342003,0.006682391278445721,7,0,0,900,0,2.0
26064.814,449.0,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20323151350021362,-0.05609578639268875,0.006715054623782635,7,0,0,900,0,2.0
26084.621,449.0,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20707476139068604,-0.057071883231401443,0.006460081320255995,6,0,0,900,0,2.0
26104.451,449.0,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21066182851791382,-0.05799396336078644,0.006462082266807556,6,0,0,900,0,2.0
26124.254,444.5,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21539033949375153,-0.059146981686353683,0.005493121221661568,4,0,0,900,0,2.0
26144.083,444.5,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2192365676164627,-0.06013807654380798,0.0053727529011666775,4,0,0,900,0,2.0
26163.889,444.5,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22211191058158875,-0.060920003801584244,0.005925759207457304,7,0,0,900,0,2.0
26183.715,444.5,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2258228361606598,-0.061879754066467285,0.005886540748178959,7,0,0,900,0,2.0
26203.527,444.5,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2295648157596588,-0.06284673511981964,0.0058464352041482925,7,0,0,900,0,2.0
26223.354,447.375,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23427949845790863,-0.06402843445539474,0.005030619911849499,4,0,0,900,0,2.0
26243.154,447.375,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238098606467247,-0.06501076370477676,0.0049060434103012085,4,0,0,900,0,2.0
26262.98,447.375,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24185951054096222,-0.06598280370235443,0.0048391143791377544,5,0,0,900,0,2.0
26282.788,447.375,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24573002755641937,-0.06698423624038696,0.004707168787717819,5,0,0,900,0,2.0
26302.613,447.375,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24892450869083405,-0.0678209736943245,0.0051168533973395824,6,0,0,900,0,2.0
26322.421,416.0,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252848744392395,-0.0688372552394867,0.0050437068566679955,6,0,0,900,0,2.0
26342.247,416.0,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2556733191013336,-0.06956658512353897,0.005776640959084034,7,0,0,900,0,2.0
26362.056,416.0,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2596411108970642,-0.07059185951948166,0.005787077359855175,7,0,0,900,0,2.0
26381.885,416.0,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26352861523628235,-0.07159394770860672,0.0058750309981405735,6,0,0,900,0,2.0
26401.69,416.0,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2675541937351227,-0.0726298913359642,0.005898715928196907,6,0,0,900,0,2.0
26421.52,410.6875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27160900831222534,-0.07366923987865448,0.0059264893643558025,6,0,0,900,0,2.0
26441.319,410.6875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2762405574321747,-0.074854776263237,0.005557437427341938,5,0,0,900,0,2.0
26461.146,410.6875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28037229180336,-0.0759100615978241,0.005539942532777786,5,0,0,900,0,2.0
26480.953,410.6875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2848455607891083,-0.07705620676279068,0.005307005252689123,5,0,0,900,0,2.0
26500.779,410.6875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2890488803386688,-0.07813466340303421,0.005266224034130573,5,0,0,900,0,2.0
26520.59,410.6875,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29343149065971375,-0.07925876975059509,0.005127240903675556,5,0,0,900,0,2.0
26540.414,456.9375,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2976953089237213,-0.08035183697938919,0.005073073785752058,5,0,0,900,0,2.0
26560.221,456.9375,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30132606625556946,-0.08127687126398087,0.005403973162174225,6,0,0,900,0,2.0
26580.058,456.9375,1.093651677008157e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056412935256958,-0.08237381279468536,0.005391111597418785,6,0,0,900,0,2.0
