timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10
35176.035,236.1875,240.5,336.0625,258.5,225.4375,410.5625,191.8125,140.625,223.25,139.375,136.125
35179.998,236.1875,240.5,336.0625,258.5,225.4375,410.5625,191.8125,140.625,223.25,139.375,136.125
35184.017,236.1875,240.5,336.0625,258.5,225.4375,410.5625,191.8125,140.625,223.25,139.375,136.125
35187.924,236.1875,240.5,336.0625,258.5,225.4375,410.5625,191.8125,140.625,223.25,139.375,136.125
35191.919,236.1875,240.5,336.0625,258.5,225.4375,410.5625,191.8125,140.625,223.25,139.375,136.125
35195.849,236.1875,240.5,336.0625,258.5,225.4375,410.5625,191.8125,140.625,223.25,139.375,136.125
35199.813,236.1875,240.5,336.0625,258.5,225.4375,410.5625,191.8125,140.625,223.25,139.375,136.125
35203.831,236.1875,240.5,336.0625,258.5,225.4375,410.5625,191.8125,140.625,223.25,139.375,136.125
35207.738,236.1875,240.5,336.0625,258.5,225.4375,410.5625,191.8125,140.625,223.25,139.375,136.125
35211.743,236.1875,240.5,336.0625,258.5,225.4375,410.5625,191.8125,140.625,223.25,139.375,136.125
35215.664,236.1875,240.5,336.0625,258.5,225.4375,410.5625,191.8125,140.625,223.25,139.375,136.125
35219.633,236.1875,240.5,336.0625,258.5,225.4375,410.5625,191.8125,140.625,223.25,139.375,136.125
35223.648,273.0,240.5,336.0625,258.5,225.4375,410.5625,191.8125,140.625,223.25,139.375,136.125
35227.559,273.0,240.5,336.0625,258.5,225.4375,410.5625,191.8125,140.625,223.25,139.375,136.125
35231.559,273.0,277.8125,336.0625,258.5,225.4375,410.5625,191.8125,140.625,223.25,139.375,136.125
35235.49,273.0,277.8125,292.875,258.5,225.4375,410.5625,191.8125,140.625,223.25,139.375,136.125
35239.452,273.0,277.8125,292.875,292.125,225.4375,410.5625,191.8125,140.625,223.25,139.375,136.125
35243.462,273.0,277.8125,292.875,292.125,225.4375,410.5625,191.8125,140.625,223.25,139.375,136.125
35247.378,273.0,277.8125,292.875,292.125,245.375,410.5625,191.8125,140.625,223.25,139.375,136.125
35279.069,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35283.08,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35286.995,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35291.002,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35294.921,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35298.884,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35302.896,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35306.809,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35310.805,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35314.735,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35318.698,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35322.709,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35326.624,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35330.628,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35334.549,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35338.512,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35342.523,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35346.438,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35350.433,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35354.363,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35358.326,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35362.347,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35366.252,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35370.259,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35374.194,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35378.155,273.0,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35382.165,301.375,277.8125,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35386.076,301.375,303.875,292.875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35390.071,301.375,303.875,311.1875,292.125,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35394.006,301.375,303.875,311.1875,318.6875,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35397.971,301.375,303.875,311.1875,318.6875,245.375,390.0625,187.875,88.3125,270.5,137.125,137.25
35401.985,301.375,303.875,311.1875,318.6875,264.875,390.0625,187.875,88.3125,270.5,137.125,137.25
35433.621,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35437.583,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35441.593,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35445.509,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35449.514,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35453.435,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35457.398,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35461.408,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35465.324,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35469.319,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35473.25,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35477.212,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35481.225,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35485.138,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35489.143,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35493.064,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35497.028,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35501.036,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35504.955,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35508.947,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35512.878,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35516.841,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35520.851,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35524.766,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35528.782,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35532.705,301.375,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35536.665,570.5625,303.875,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35540.675,570.5625,322.0,311.1875,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35544.592,570.5625,322.0,319.5,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35548.588,570.5625,322.0,319.5,318.6875,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35552.516,570.5625,322.0,319.5,336.75,264.875,392.5625,204.0625,58.5,211.75,138.3125,138.25
35556.481,570.5625,322.0,319.5,336.75,285.25,392.5625,204.0625,58.5,211.75,138.3125,138.25
35560.488,570.5625,322.0,319.5,336.75,285.25,397.0625,204.0625,58.5,211.75,138.3125,138.25
35588.206,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35592.135,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35596.097,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35600.109,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35604.023,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35608.028,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35611.949,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35615.912,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35619.921,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35623.838,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35627.833,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35631.763,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35635.726,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35639.735,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35643.652,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35647.656,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35651.578,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35655.541,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35659.55,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35663.466,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35667.461,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35671.392,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35675.355,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35679.364,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35683.28,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35687.296,570.5625,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35691.217,406.25,322.0,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35695.181,406.25,322.6875,319.5,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35699.187,406.25,322.6875,316.1875,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35703.105,406.25,322.6875,316.1875,336.75,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35707.102,406.25,322.6875,316.1875,336.9375,285.25,397.0625,217.625,87.1875,267.0,143.75,137.0
35711.031,406.25,322.6875,316.1875,336.9375,282.3125,397.0625,217.625,87.1875,267.0,143.75,137.0
35714.992,406.25,322.6875,316.1875,336.9375,282.3125,393.0,217.625,87.1875,267.0,143.75,137.0
35719.004,406.25,322.6875,316.1875,336.9375,282.3125,393.0,217.625,87.1875,267.0,143.75,137.0
35746.718,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35750.649,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35754.612,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35758.622,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35762.537,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35766.543,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35770.463,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35774.427,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35778.437,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35782.353,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35786.348,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35790.279,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35794.242,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35798.25,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35802.167,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35806.172,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35810.093,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35814.055,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35818.07,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35821.98,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35825.975,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35829.906,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35833.869,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35837.878,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35841.805,406.25,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35845.81,293.6875,322.6875,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35849.725,293.6875,352.3125,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35853.691,293.6875,352.3125,316.1875,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35857.701,293.6875,352.3125,305.25,336.9375,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35861.616,293.6875,352.3125,305.25,311.0,282.3125,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35865.609,293.6875,352.3125,305.25,311.0,255.25,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35869.545,293.6875,352.3125,305.25,311.0,255.25,393.0,202.4375,51.3125,267.8125,138.625,136.8125
35897.321,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35901.238,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35905.233,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35909.163,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35913.126,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35917.136,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35921.052,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35925.056,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35928.978,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35932.94,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35936.95,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35940.866,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35944.861,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35948.792,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35952.754,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35956.764,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35960.681,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35964.685,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35968.606,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35972.569,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35976.578,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35980.496,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35984.49,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35988.429,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35992.383,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
35996.405,293.6875,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
36000.323,261.625,352.3125,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
36004.322,261.625,259.1875,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
36008.245,261.625,259.1875,305.25,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
36012.211,261.625,259.1875,277.0625,311.0,255.25,388.875,202.625,94.875,202.5,137.5,134.25
36016.219,261.625,259.1875,277.0625,276.9375,255.25,388.875,202.625,94.875,202.5,137.5,134.25
36020.135,261.625,259.1875,277.0625,276.9375,233.375,388.875,202.625,94.875,202.5,137.5,134.25
36024.129,261.625,259.1875,277.0625,276.9375,233.375,388.875,202.625,94.875,202.5,137.5,134.25
36028.063,261.625,259.1875,277.0625,276.9375,233.375,376.3125,202.625,94.875,202.5,137.5,134.25
36051.826,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36055.836,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36059.752,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36063.747,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36067.678,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36071.641,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36075.65,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36079.566,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36083.571,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36087.492,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36091.455,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36095.464,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36099.381,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36103.376,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36107.306,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36111.269,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36115.279,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36119.195,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36123.2,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36127.121,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36131.084,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36135.093,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36139.009,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36143.004,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36146.935,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36150.911,261.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36154.922,231.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36158.838,231.625,259.1875,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36162.848,231.625,320.625,277.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36166.762,231.625,320.625,250.0625,276.9375,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36170.725,231.625,320.625,250.0625,337.875,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36174.734,231.625,320.625,250.0625,337.875,233.375,376.3125,188.625,135.0625,204.5,132.875,134.25
36178.651,231.625,320.625,250.0625,337.875,215.9375,376.3125,188.625,135.0625,204.5,132.875,134.25
36182.645,231.625,320.625,250.0625,337.875,215.9375,390.5,188.625,135.0625,204.5,132.875,134.25
36206.378,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36210.341,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36214.35,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36218.268,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36222.271,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36226.192,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36230.155,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36234.164,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36238.081,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36242.092,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36246.006,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36249.969,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36253.979,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36257.895,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36261.903,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36265.821,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36269.783,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36273.795,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36277.709,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36281.727,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36285.635,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36289.599,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36293.607,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36297.524,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36301.529,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36305.459,231.625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36309.422,194.0625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36313.434,194.0625,320.625,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36317.345,194.0625,192.375,250.0625,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36321.363,194.0625,192.375,322.5,337.875,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36325.282,194.0625,192.375,322.5,205.75,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36329.24,194.0625,192.375,322.5,205.75,215.9375,390.5,187.125,158.125,193.8125,138.5,144.375
36333.247,194.0625,192.375,322.5,205.75,205.5625,390.5,187.125,158.125,193.8125,138.5,144.375
36364.892,194.0625,192.375,322.5,205.75,205.5625,382.0625,190.125,210.9375,199.0625,161.375,159.0
36368.855,194.0625,192.375,322.5,205.75,205.5625,382.0625,190.125,210.9375,199.0625,161.375,159.0
36372.864,194.0625,192.375,322.5,205.75,205.5625,382.0625,190.125,210.9375,199.0625,161.375,159.0
36376.783,194.0625,192.375,322.5,205.75,205.5625,382.0625,190.125,210.9375,199.0625,161.375,159.0
36380.777,194.0625,192.375,322.5,205.75,205.5625,382.0625,190.125,210.9375,199.0625,161.375,159.0
36384.706,194.0625,192.375,322.5,205.75,205.5625,382.0625,190.125,210.9375,199.0625,161.375,159.0
36388.669,194.0625,192.375,322.5,205.75,205.5625,382.0625,190.125,210.9375,199.0625,161.375,159.0
36392.681,194.0625,192.375,322.5,205.75,205.5625,382.0625,190.125,210.9375,199.0625,161.375,159.0
36396.595,194.0625,192.375,322.5,205.75,205.5625,382.0625,190.125,210.9375,199.0625,161.375,159.0
