timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10,stateEstimate.x,stateEstimate.y,stateEstimate.z,range.zrange,motion.deltaX,motion.deltaY,motion.shutter,motion.squal,motion.std,motion.loopUs
26325.721,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.9057315587997437,0.9477443695068359,0.016831206157803535,24,0,0,8191,20,2.0,316
26375.255,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.9397939443588257,0.9820780158042908,0.014036385342478752,9,0,0,8191,20,2.0,316
26424.797,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.9621270895004272,1.0047239065170288,0.012220562435686588,10,0,0,8191,17,2.0,312
26474.344,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.9724907875061035,1.014672040939331,0.01569375954568386,21,0,0,8191,17,2.0,312
26523.889,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.9976437091827393,1.0401908159255981,0.01483518723398447,13,0,0,8191,18,2.0,384
26573.427,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.022691011428833,1.0654692649841309,0.013649208471179008,12,0,0,8191,18,2.0,384
26622.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.0421860218048096,1.0850235223770142,0.015506218187510967,13,0,0,8191,21,2.0,314
26672.502,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.0677399635314941,1.1104518175125122,0.014624176546931267,13,0,0,8191,21,2.0,314
26722.054,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.0902915000915527,1.1331901550292969,0.015118472278118134,16,0,0,8191,20,2.0,319
26771.586,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.1281737089157104,1.170849084854126,0.012117842212319374,8,0,0,8191,20,2.0,319
26821.129,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.1480486392974854,1.1907542943954468,0.011661314405500889,12,0,0,8191,18,2.0,311
26870.669,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.1320985555648804,1.176129937171936,0.017118480056524277,25,0,0,8191,18,2.0,311
26920.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.1618672609329224,1.2057392597198486,0.014470282010734081,10,0,0,8191,21,2.0,378
26969.761,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.185987949371338,1.230004072189331,0.015619845129549503,21,0,0,8191,21,2.0,378
27019.306,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.2111515998840332,1.2547988891601562,0.014028595760464668,11,0,0,8191,17,2.0,323
27068.845,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.2370485067367554,1.2804152965545654,0.01270125713199377,11,0,0,8191,17,2.0,323
27118.397,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.2570017576217651,1.3008726835250854,0.015773950144648552,21,0,0,8191,17,2.0,308
27167.923,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.2852703332901,1.3288142681121826,0.014417465776205063,12,0,0,8191,17,2.0,308
27217.476,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.3137412071228027,1.3571137189865112,0.012863041833043098,11,0,0,8191,19,2.0,311
27267.004,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.3238905668258667,1.366463303565979,0.018217187374830246,25,0,0,8191,19,2.0,311
27316.556,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.3526391983032227,1.395517110824585,0.015322631224989891,14,0,0,8191,21,2.0,393
27366.087,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.3732444047927856,1.4149209260940552,0.0187868382781744,24,0,0,8191,21,2.0,393
27415.627,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.4026731252670288,1.4450384378433228,0.01630411110818386,11,0,0,8191,20,2.0,330
27465.169,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.4412593841552734,1.484144687652588,0.01399792730808258,11,0,0,8191,20,2.0,330
27514.72,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.4484586715698242,1.4897962808609009,0.016178784891963005,20,0,0,8191,20,2.0,311
27564.254,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.4852691888809204,1.527187705039978,0.014407902956008911,12,0,0,8191,20,2.0,311
27613.794,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.5137767791748047,1.5554842948913574,0.013918522745370865,14,0,0,8191,22,2.0,311
27663.343,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.527369737625122,1.5677106380462646,0.014211781322956085,9,0,0,8191,22,2.0,311
27712.887,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.5618884563446045,1.6019233465194702,0.012688635848462582,11,0,0,8191,20,2.0,406
27762.419,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.5594371557235718,1.5991090536117554,0.01637903042137623,23,0,0,8191,20,2.0,406
27811.96,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.591793417930603,1.6315258741378784,0.01356087252497673,9,0,0,8191,24,2.0,331
27861.504,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.6268657445907593,1.666221022605896,0.01204379741102457,11,0,0,8191,24,2.0,331
27911.055,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.6401422023773193,1.6785295009613037,0.016474558040499687,23,0,0,8191,18,2.0,311
27960.595,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.6693696975708008,1.7074435949325562,0.014497571624815464,11,0,0,8191,18,2.0,311
28010.134,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.6982622146606445,1.7357999086380005,0.01424605492502451,14,0,0,8191,24,2.0,384
28059.674,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.7252066135406494,1.7626314163208008,0.01481051929295063,9,0,0,8191,24,2.0,384
28109.22,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.7563291788101196,1.7930761575698853,0.014016046188771725,13,0,0,8191,22,2.0,387
28158.752,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.767560362815857,1.8046183586120605,0.017156822606921196,22,0,0,8191,22,2.0,387
28208.294,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.806905746459961,1.8426886796951294,0.014162089675664902,9,0,0,8191,24,2.0,325
28257.835,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.8383042812347412,1.8734362125396729,0.014781460165977478,16,0,0,8191,24,2.0,325
28307.389,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.826959490776062,1.8635503053665161,0.020208366215229034,27,0,0,8191,15,2.0,311
28356.925,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.8572049140930176,1.8929805755615234,0.018060948699712753,13,0,0,8191,15,2.0,311
28406.461,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.8873096704483032,1.9223442077636719,0.01783500425517559,23,0,0,8191,20,2.0,378
28456.007,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.9178813695907593,1.9523439407348633,0.015374337323009968,11,0,0,8191,20,2.0,378
28505.555,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.9534765481948853,1.987152099609375,0.013791639357805252,12,0,0,8191,21,2.0,335
28555.086,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.9578688144683838,1.9906997680664062,0.016735361889004707,22,0,0,8191,21,2.0,335
28604.627,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,1.9977439641952515,2.029322624206543,0.014412865042686462,11,0,0,8191,23,2.0,311
28654.169,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.0403530597686768,2.0703768730163574,0.012933848425745964,12,0,0,8191,23,2.0,311
28703.73,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.0372366905212402,2.067934989929199,0.016576997935771942,22,0,0,8191,24,2.0,311
28753.255,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.0739078521728516,2.1039578914642334,0.013129830360412598,13,0,0,8191,24,2.0,311
28802.795,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.0852997303009033,2.111811399459839,0.016810622066259384,23,0,0,8191,17,2.0,334
28852.337,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.1164534091949463,2.1432857513427734,0.014076687395572662,9,0,0,8191,17,2.0,334
28901.887,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.1487128734588623,2.1747498512268066,0.0126305827870965,11,0,0,8191,25,2.0,314
28951.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.1747939586639404,2.199223041534424,0.014610602520406246,18,0,0,8191,25,2.0,314
29000.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.2103559970855713,2.234008550643921,0.01263697911053896,10,0,0,8191,17,2.0,311
29050.504,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.244130849838257,2.266590118408203,0.01200591679662466,12,0,0,8191,17,2.0,311
29100.067,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.243865489959717,2.262963056564331,0.015156918205320835,11,0,0,8191,25,2.0,312
29149.587,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.2609965801239014,2.2795960903167725,0.013235910795629025,10,0,0,8191,25,2.0,312
29199.132,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.313279867172241,2.329679489135742,0.015345483087003231,19,0,0,8191,19,2.0,424
29248.671,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.3320674896240234,2.3483011722564697,0.01293078251183033,9,0,0,8191,19,2.0,424
29298.226,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.367541790008545,2.381587028503418,0.013580624014139175,15,0,0,8191,24,2.0,348
29347.754,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.39850115776062,2.4073188304901123,0.017226463183760643,22,0,0,8191,24,2.0,348
29397.296,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.43345308303833,2.443134069442749,0.014055846258997917,9,0,0,8191,20,2.0,307
29446.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.4390604496002197,2.4459543228149414,0.01655382104218006,21,0,0,8191,20,2.0,307
29496.395,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.4836888313293457,2.4895389080047607,0.014687675051391125,11,0,0,8191,21,2.0,405
29545.932,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.513427972793579,2.5176429748535156,0.015142325311899185,16,0,0,8191,21,2.0,405
29595.463,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.517298460006714,2.5202393531799316,0.018079601228237152,22,0,0,8191,21,2.0,327
29645.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.562469005584717,2.5637857913970947,0.0156314168125391,11,0,0,8191,21,2.0,327
29694.556,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.603325843811035,2.6024839878082275,0.014474110677838326,13,0,0,8191,24,2.0,349
29744.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.589958667755127,2.590489387512207,0.020219961181282997,27,0,0,8191,24,2.0,349
29793.635,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.6004343032836914,2.601895332336426,0.016359949484467506,13,0,0,8191,24,2.0,311
29843.187,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.6644198894500732,2.66029953956604,0.01791851781308651,23,0,0,8191,24,2.0,311
29892.724,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.682589530944824,2.678975820541382,0.016340674832463264,13,0,0,8191,25,2.0,380
29942.262,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.7140212059020996,2.7098841667175293,0.014935407787561417,13,0,0,8191,25,2.0,380
29991.797,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.743081569671631,2.733860969543457,0.0176762156188488,22,0,0,8191,22,2.0,388
30041.339,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.7823173999786377,2.7736384868621826,0.014636972919106483,10,0,0,8191,22,2.0,388
30090.89,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.823359251022339,2.813166856765747,0.013539295643568039,13,0,0,8191,20,2.0,315
30140.429,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.8221969604492188,2.8060903549194336,0.016543908044695854,21,0,0,8191,20,2.0,315
30189.966,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.859534740447998,2.8442835807800293,0.013340902514755726,13,0,0,8191,21,2.0,311
30239.518,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.87451434135437,2.8546512126922607,0.015999458730220795,21,0,0,8191,21,2.0,311
30289.058,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.907029390335083,2.887173891067505,0.013659840449690819,10,0,0,8191,21,2.0,404
30338.595,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.943336248397827,2.9224894046783447,0.011781854555010796,10,0,0,8191,21,2.0,404
30388.133,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.954054117202759,2.924391746520996,0.01799401082098484,27,0,0,8191,21,2.0,324
30437.674,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.9710726737976074,2.940070390701294,0.0165374968200922,13,0,0,8191,21,2.0,324
30487.234,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,2.9897031784057617,2.9565067291259766,0.01572052575647831,14,0,0,8191,18,2.0,308
30536.758,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.070538282394409,3.0357842445373535,0.01654529757797718,12,0,0,8191,18,2.0,308
30586.301,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.1019067764282227,3.0679054260253906,0.014772444032132626,12,0,0,8191,22,2.0,312
30635.843,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.1125357151031494,3.068458080291748,0.017839480191469193,23,0,0,8191,22,2.0,312
30685.393,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.15020489692688,3.1078906059265137,0.01576976664364338,12,0,0,8191,25,2.0,414
30734.926,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.1924314498901367,3.1505255699157715,0.014003286138176918,12,0,0,8191,25,2.0,414
30784.467,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.205272912979126,3.15262770652771,0.01713532581925392,22,0,0,8191,21,2.0,309
30834.015,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.2407801151275635,3.187603235244751,0.015547417104244232,13,0,0,8191,21,2.0,309
30883.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.2823612689971924,3.226017951965332,0.01613650843501091,20,0,0,8191,30,2.0,334
30933.096,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.322453022003174,3.264078378677368,0.012987012043595314,8,0,0,8191,30,2.0,334
30982.647,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.3575119972229004,3.2963759899139404,0.012488160282373428,13,0,0,8191,21,2.0,312
31032.177,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.3169913291931152,3.255622625350952,0.015522249974310398,21,0,0,8191,21,2.0,312
31081.731,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.3511362075805664,3.2881388664245605,0.014581156894564629,13,0,0,8191,19,2.0,413
31131.261,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.3700551986694336,3.3068809509277344,0.012938488274812698,11,0,0,8191,19,2.0,413
31180.802,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.489790201187134,3.411893606185913,0.01726914942264557,23,0,0,8191,18,2.0,336
31230.344,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.5042026042938232,3.428842306137085,0.013929322361946106,13,0,0,8191,18,2.0,336
31279.895,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.518465280532837,3.43538236618042,0.016545608639717102,21,0,0,8191,20,2.0,322
31329.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.5575950145721436,3.475634813308716,0.013854283839464188,9,0,0,8191,20,2.0,322
31378.977,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.607189655303955,3.5231778621673584,0.011986159719526768,10,0,0,8191,21,2.0,311
31428.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.573421001434326,3.484220027923584,0.015314055606722832,21,0,0,8191,21,2.0,311
31478.064,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.6097898483276367,3.5185606479644775,0.014500150457024574,13,0,0,8191,22,2.0,420
31527.596,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.632474899291992,3.5402748584747314,0.013348007574677467,12,0,0,8191,22,2.0,420
31577.138,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.7060492038726807,3.6061296463012695,0.014646384865045547,12,0,0,8191,19,2.0,340
31626.681,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.7492754459381104,3.646916627883911,0.013553510420024395,12,0,0,8191,19,2.0,340
31676.233,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.768824338912964,3.6562836170196533,0.017972424626350403,25,0,0,8191,22,2.0,326
31725.778,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.7829647064208984,3.672804832458496,0.016053466126322746,12,0,0,8191,22,2.0,326
31775.306,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.816192150115967,3.7037978172302246,0.015735022723674774,15,0,0,8191,21,2.0,360
31824.853,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.8942933082580566,3.7672619819641113,0.018537987023591995,22,0,0,8191,21,2.0,360
31874.399,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.9142050743103027,3.7974796295166016,0.014690943993628025,9,0,0,8191,22,2.0,419
31923.944,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.9670286178588867,3.851240873336792,0.01310480386018753,23,0,0,8191,22,2.0,419
31973.473,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.8567895889282227,3.716921329498291,0.01452544704079628,10,0,0,8191,22,2.0,334
32023.017,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.8856937885284424,3.740473747253418,0.013595737516880035,13,0,0,8191,22,2.0,334
32072.569,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.116521835327148,3.9728939533233643,0.016855429857969284,22,0,0,8191,17,2.0,311
32122.109,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.144496440887451,4.002737998962402,0.014726046472787857,11,0,0,8191,17,2.0,311
32171.649,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.251957893371582,4.117857456207275,0.0124816307798028,10,0,0,8191,22,2.0,409
32221.197,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.8790481090545654,3.6907882690429688,0.017556000500917435,25,0,0,8191,22,2.0,409
32270.755,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.773226499557495,3.5774593353271484,0.014222947880625725,9,0,0,8191,19,2.0,314
32320.278,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.65533971786499,4.524184703826904,0.01681307516992092,23,0,0,8191,19,2.0,314
32369.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,4.7553629875183105,4.632707595825195,0.015308564528822899,12,0,0,8191,20,2.0,316
32419.355,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,5.170218467712402,5.081526279449463,0.013881169259548187,12,0,0,8191,20,2.0,316
32468.906,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.494225263595581,3.225855588912964,0.017707718536257744,23,0,0,8191,21,2.0,311
32518.437,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.3845860958099365,3.1042728424072266,0.015621806494891644,12,0,0,8191,21,2.0,311
32567.982,0.0,0.0,0.0,0.0,0.0,0.0,1.0950558160979658e-19,0.0,1.0843133248803162e-19,0.0,0.0,3.0650794506073,2.747685194015503,0.014332238584756851,13,0,0,8191,27,2.0,394
