timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10,stateEstimate.x,stateEstimate.y,stateEstimate.z,range.zrange,motion.deltaX,motion.deltaY,motion.shutter,motion.squal,motion.std
42170.005,236.0,171.25,208.0,364.125,43.5,311.875,125.875,434.8125,1815.75,11.3125,-25.0,0.21528306603431702,0.04805557057261467,0.008772884495556355,9,0,0,8191,13,2.0
42219.535,236.0,171.25,208.0,364.125,43.0625,354.4375,117.875,435.0625,1819.5625,15.1875,-25.0625,0.22495439648628235,0.05011318251490593,0.008995421230793,9,0,0,8191,13,2.0
42269.09,236.0,171.25,208.0,364.125,43.0625,354.4375,117.875,435.0625,1819.5625,15.1875,-25.0625,0.2329842895269394,0.051800962537527084,0.009789085015654564,10,0,0,8191,12,2.0
42318.635,226.0625,176.5625,208.75,364.125,43.0625,354.4375,117.875,435.0625,1819.5625,15.1875,-25.0625,0.24163027107715607,0.05361848697066307,0.009485291317105293,9,0,0,8191,12,2.0
42368.178,226.0625,176.5625,208.75,360.6875,43.4375,406.75,109.125,434.875,1762.5625,15.1875,-24.1875,0.25018513202667236,0.05542823672294617,0.009670937433838844,10,0,0,8191,10,2.0
42417.722,226.0625,176.5625,208.75,360.6875,43.4375,406.75,109.125,434.875,1762.5625,15.1875,-24.1875,0.2585738003253937,0.05719902366399765,0.010724537074565887,11,0,0,8191,11,2.0
42467.291,234.9375,176.5625,208.75,360.6875,43.4375,406.75,109.125,434.875,1762.5625,15.1875,-24.1875,0.267208456993103,0.05903945118188858,0.01183922216296196,12,0,0,8191,13,2.0
42516.824,234.9375,174.75,208.5625,364.0625,42.875,356.0,124.8125,435.0625,1829.25,11.5625,-24.1875,0.2689996063709259,0.059431351721286774,0.011999488808214664,12,0,0,8191,13,2.0
42566.358,234.9375,174.75,208.5625,364.0625,42.875,356.0,124.8125,435.0625,1829.25,11.5625,-25.0,0.2863411605358124,0.06318649649620056,0.010134338401257992,9,0,0,8191,10,2.0
42615.905,234.9375,174.75,208.5625,364.0625,42.875,356.0,124.8125,435.0625,1829.25,11.5625,-25.0,0.29601019620895386,0.06513270735740662,0.008294353261590004,9,0,0,8191,12,2.0
42665.473,236.25,173.875,207.5,361.875,44.0625,404.3125,116.1875,434.9375,1829.25,11.5625,-25.0,0.29993441700935364,0.06594236195087433,0.008068379946053028,9,0,0,8191,12,2.0
42715.005,236.25,173.875,207.5,361.875,44.0625,404.3125,116.1875,434.9375,1781.0,15.375,-24.3125,0.31510263681411743,0.06886791437864304,0.0068610431626439095,7,0,0,8191,13,2.0
42764.545,236.25,173.875,207.5,361.875,44.0625,404.3125,116.1875,434.9375,1781.0,15.375,-24.3125,0.32359394431114197,0.07082655280828476,0.009225444868206978,10,0,0,8191,15,2.0
42814.1,239.75,179.5,204.5,367.875,43.8125,347.125,117.625,434.9375,1781.0,15.375,-24.3125,0.32767438888549805,0.07236867398023605,0.014393490739166737,16,0,0,8191,15,2.0
42863.647,239.75,179.5,204.5,367.875,43.8125,347.125,117.625,434.3125,1767.4375,12.5625,-24.75,0.34121066331863403,0.07501892745494843,0.01955830678343773,19,0,0,8191,12,2.0
42913.182,239.75,179.5,204.5,367.875,43.8125,347.125,117.625,434.3125,1767.4375,12.5625,-24.75,0.3520253598690033,0.07692740857601166,0.015026697888970375,12,0,0,8191,16,2.0
42962.738,226.3125,179.1875,213.1875,367.25,44.25,347.125,117.625,434.3125,1767.4375,12.5625,-24.75,0.3584623336791992,0.07808134704828262,0.017717652022838593,19,0,0,8191,14,2.0
43012.277,226.3125,179.1875,213.1875,367.25,44.25,355.25,111.25,435.25,1747.5,16.1875,-24.3125,0.3741695284843445,0.08096963167190552,0.01231434941291809,10,0,0,8191,13,2.0
43061.845,226.3125,179.1875,213.1875,367.25,44.25,355.25,111.25,435.25,1747.5,16.1875,-24.3125,0.3803139626979828,0.08203640580177307,0.015369316563010216,17,0,0,8191,14,2.0
43111.376,230.375,174.9375,210.3125,367.25,44.25,355.25,111.25,435.25,1747.5,16.1875,-24.3125,0.39354822039604187,0.08454173058271408,0.012058052234351635,10,0,0,8191,16,2.0
43160.914,230.375,174.9375,210.3125,367.4375,44.6875,359.6875,109.5625,434.875,1743.25,10.8125,-24.875,0.40192604064941406,0.08605603873729706,0.013926759362220764,15,0,0,8191,13,2.0
43210.462,230.375,174.9375,210.3125,367.4375,44.6875,359.6875,109.5625,434.875,1743.25,10.8125,-24.875,0.41418102383613586,0.08856064826250076,0.01132865808904171,10,0,0,8191,15,2.0
43260.035,237.125,174.9375,210.3125,367.4375,44.6875,359.6875,109.5625,434.875,1743.25,10.8125,-24.875,0.42330512404441833,0.09003977477550507,0.012444639578461647,14,0,0,8191,14,2.0
43309.555,237.125,168.5,213.6875,369.0,44.5625,381.6875,115.625,433.6875,1760.0625,13.875,-24.9375,0.4362589120864868,0.09249297529459,0.012002646923065186,14,0,0,8191,10,2.0
43359.1,237.125,168.5,213.6875,369.0,44.5625,381.6875,115.625,433.6875,1760.0625,13.875,-24.9375,0.4469272494316101,0.09463302046060562,0.008073555305600166,14,0,0,8191,15,2.0
43408.659,237.125,168.5,213.6875,369.0,44.5625,381.6875,115.625,433.6875,1760.0625,13.875,-24.9375,0.4552435278892517,0.0928192213177681,0.009295669384300709,7,0,0,8191,19,2.0
43458.206,240.5625,179.875,207.875,367.4375,46.25,337.5,110.1875,435.8125,1920.9375,13.875,-24.9375,0.45948702096939087,0.09279553592205048,0.00901967566460371,7,0,0,8191,19,2.0
43507.738,240.5625,179.875,207.875,367.4375,46.25,337.5,110.1875,435.8125,1920.9375,9.5,-24.3125,0.48587173223495483,0.12865814566612244,0.018476270139217377,21,0,0,8191,14,2.0
43557.284,240.5625,179.875,207.875,367.4375,46.25,337.5,110.1875,435.8125,1920.9375,9.5,-24.3125,0.5272617936134338,0.20563030242919922,0.011859094724059105,10,0,0,8191,17,2.0
43606.845,211.5,161.375,185.9375,362.75,41.875,342.5,121.5,435.8125,1920.9375,9.5,-24.3125,0.562973141670227,0.27845287322998047,0.007750708609819412,7,0,0,8191,17,2.0
43656.387,211.5,161.375,185.9375,362.75,41.875,342.5,121.5,449.4375,1836.0625,9.25,-24.4375,0.5168076753616333,0.1233624666929245,0.010369745083153248,13,0,0,8191,12,2.0
43705.924,211.5,161.375,185.9375,362.75,41.875,342.5,121.5,449.4375,1836.0625,9.25,-24.4375,0.5313634276390076,0.14027811586856842,0.009004966355860233,9,0,0,8191,17,2.0
43755.489,187.125,133.0,192.5,346.75,37.0,342.5,121.5,449.4375,1836.0625,9.25,-24.4375,0.583845317363739,0.1528186798095703,0.020894376561045647,26,0,0,8191,17,2.0
43805.029,187.125,133.0,192.5,346.75,37.0,379.3125,122.3125,609.0625,1918.25,17.5625,-25.25,0.6098031401634216,0.1882612556219101,0.02937801368534565,29,0,0,8191,14,2.0
43854.575,187.125,133.0,192.5,346.75,37.0,379.3125,122.3125,609.0625,1918.25,17.5625,-25.25,0.6243375539779663,0.19141419231891632,0.025405745953321457,21,4,6,8191,59,2.0
43904.119,185.125,119.1875,146.625,329.6875,37.0,379.3125,122.3125,609.0625,1918.25,17.5625,-25.25,-0.02201589196920395,-0.42038998007774353,0.019293148070573807,15,-56,40,8191,61,2.0
43953.658,185.125,119.1875,146.625,329.6875,44.0,421.75,131.5,637.6875,1928.8125,26.0625,-26.625,0.2780945301055908,-1.5633748769760132,0.02374115400016308,17,-14,39,7172,63,2.0
44003.202,185.125,119.1875,146.625,329.6875,44.0,421.75,131.5,637.6875,1928.8125,26.0625,-26.625,-0.35518404841423035,0.3896927237510681,0.04758147522807121,23,-28,38,5195,110,2.0
44052.769,281.9375,212.5,146.625,329.6875,44.0,421.75,131.5,637.6875,1928.8125,26.0625,-26.625,0.05324941128492355,-0.22856950759887695,0.041770678013563156,27,-16,36,3530,135,2.0
44102.296,281.9375,212.5,229.625,348.3125,90.8125,443.5,220.8125,700.25,1898.875,57.8125,-26.875,0.1086159348487854,-0.3111035227775574,0.044420842081308365,27,-2,27,2381,136,2.0
44151.857,281.9375,212.5,229.625,348.3125,90.8125,443.5,220.8125,700.25,1898.875,57.8125,-26.875,-0.4356756806373596,-0.04003304988145828,0.053485024720430374,53,1,21,2216,149,2.0
44201.399,281.9375,212.5,229.625,348.3125,90.8125,443.5,220.8125,700.25,1898.875,57.8125,-26.875,-0.46560701727867126,0.07330743968486786,0.06259696185588837,60,15,6,1941,143,2.0
44250.951,335.0,291.4375,303.8125,356.875,172.0,455.5,289.3125,710.625,1860.6875,92.0625,-26.875,-0.46560701727867126,0.07330743968486786,0.06259696185588837,60,15,6,1941,143,2.0
44300.483,335.0,291.4375,303.8125,356.875,172.0,455.5,289.3125,710.625,1860.6875,92.0625,-26.0,-0.4695344865322113,0.05748456344008446,0.08860504627227783,79,0,12,2289,148,2.0
44350.034,335.0,291.4375,303.8125,356.875,172.0,455.5,289.3125,710.625,1860.6875,92.0625,-26.0,-0.37765300273895264,-0.10075371712446213,0.10321424156427383,106,0,4,2574,132,2.0
44399.582,364.5,325.875,346.75,363.8125,236.375,455.875,385.8125,739.875,1860.6875,92.0625,-26.0,-0.37655699253082275,-0.10041344165802002,0.11109383404254913,106,0,4,2574,132,2.0
44449.13,364.5,325.875,346.75,363.8125,236.375,455.875,385.8125,739.875,1819.0,139.125,-26.1875,-0.4085196852684021,-0.06865310668945312,0.12678399682044983,119,-25,-8,2703,149,2.0
44498.669,364.5,325.875,346.75,363.8125,236.375,455.875,385.8125,739.875,1819.0,139.125,-26.1875,-0.4358067512512207,-0.14558063447475433,0.14284296333789825,133,-15,5,2505,163,2.0
44548.225,369.625,334.0625,362.1875,364.3125,286.6875,446.5625,385.8125,739.875,1819.0,139.125,-26.1875,-0.43417632579803467,-0.1444423496723175,0.15275219082832336,148,-15,5,2505,163,2.0
44597.77,369.625,334.0625,362.1875,364.3125,286.6875,446.5625,402.9375,748.25,1778.25,178.9375,-25.4375,-0.3956557512283325,-0.27078530192375183,0.16637536883354187,158,-1,-3,2456,143,2.0
44647.328,369.625,334.0625,362.1875,364.3125,286.6875,446.5625,402.9375,748.25,1778.25,178.9375,-25.4375,-0.4308583438396454,-0.12868815660476685,0.16958969831466675,160,-12,-10,2437,124,2.0
44696.876,370.4375,337.9375,374.0,372.75,286.6875,446.5625,402.9375,748.25,1778.25,178.9375,-25.4375,-0.45280808210372925,-0.14163261651992798,0.17549385130405426,173,2,1,2418,142,2.0
44746.402,370.4375,337.9375,374.0,372.75,322.5625,433.875,473.0,747.625,1738.125,218.125,-26.125,-0.4379562735557556,-0.12468957901000977,0.18619291484355927,185,4,-2,2371,161,2.0
44795.947,370.4375,337.9375,374.0,372.75,322.5625,433.875,473.0,747.625,1738.125,218.125,-26.125,-0.4185870289802551,-0.07734013348817825,0.19876864552497864,199,-4,0,2362,147,2.0
44845.526,374.0,339.5625,374.0,372.75,322.5625,433.875,473.0,747.625,1738.125,218.125,-26.125,-0.4229635000228882,-0.07643871754407883,0.2053554207086563,201,1,-5,2489,129,2.0
44895.047,374.0,339.5625,378.1875,378.75,346.4375,417.1875,543.625,745.4375,1707.5,241.875,-25.625,-0.4256342053413391,-0.07429758459329605,0.21320325136184692,201,13,-19,2612,151,2.0
44944.588,374.0,339.5625,378.1875,378.75,346.4375,417.1875,543.625,745.4375,1707.5,241.875,-25.625,-0.4724554419517517,-0.04599975794553757,0.21784649789333344,219,-1,7,2430,164,2.0
44994.149,376.6875,339.5625,378.1875,378.75,346.4375,417.1875,543.625,745.4375,1707.5,241.875,-25.625,-0.42417943477630615,-0.055712614208459854,0.22905279695987701,227,-3,4,2262,164,2.0
45043.7,376.6875,346.5,384.1875,384.6875,363.3125,410.75,552.375,741.125,1681.0625,264.25,-25.625,-0.4228265583515167,-0.05605281516909599,0.23121629655361176,227,-3,4,2262,164,2.0
45093.225,376.6875,346.5,384.1875,384.6875,363.3125,410.75,552.375,741.125,1681.0625,264.25,-26.3125,-0.38166776299476624,-0.0665520504117012,0.24772755801677704,237,-6,12,2494,143,2.0
45142.771,376.6875,346.5,384.1875,384.6875,363.3125,410.75,552.375,741.125,1681.0625,264.25,-26.3125,-0.3568524122238159,-0.06503061950206757,0.25558802485466003,255,-2,1,2475,157,2.0
45192.333,384.0,354.1875,388.4375,397.1875,376.875,399.0,560.625,693.875,1681.0625,264.25,-26.3125,-0.35662728548049927,-0.06373805552721024,0.2594898045063019,255,-2,1,2475,157,2.0
45241.889,384.0,354.1875,388.4375,397.1875,376.875,399.0,560.625,693.875,1660.6875,294.9375,-26.4375,-0.3493848145008087,-0.050093621015548706,0.26723265647888184,260,-4,0,2287,161,2.0
45291.411,384.0,354.1875,388.4375,397.1875,376.875,399.0,560.625,693.875,1660.6875,294.9375,-26.4375,-0.34646332263946533,-0.04125462472438812,0.2758631110191345,273,-16,1,2381,141,2.0
45340.973,392.125,358.8125,388.875,406.4375,387.75,394.5625,560.625,693.875,1660.6875,294.9375,-26.4375,-0.3465549051761627,-0.04166552051901817,0.28380027413368225,282,-16,1,2381,141,2.0
45390.506,392.125,358.8125,388.875,406.4375,387.75,394.5625,567.875,733.875,1630.5,317.5,-26.0625,-0.3452223539352417,-0.05966346710920334,0.29288437962532043,287,7,-5,2345,169,2.0
45440.063,392.125,358.8125,388.875,406.4375,387.75,394.5625,567.875,733.875,1630.5,317.5,-26.0625,-0.3478285074234009,-0.04031825065612793,0.3026064336299896,298,-1,0,2182,160,2.0
45489.608,391.9375,362.125,389.0,410.875,388.9375,394.5625,567.875,733.875,1630.5,317.5,-26.0625,-0.3445703089237213,-0.04037580266594887,0.30992943048477173,307,2,0,2300,144,2.0
45539.144,391.9375,362.125,389.0,410.875,388.9375,391.0625,630.1875,736.5625,1604.375,341.6875,-26.9375,-0.3437129557132721,-0.03456304222345352,0.31203120946884155,309,-8,2,2555,146,2.0
45588.692,391.9375,362.125,389.0,410.875,388.9375,391.0625,630.1875,736.5625,1604.375,341.6875,-26.9375,-0.340668261051178,-0.03766245394945145,0.3189198076725006,319,-1,-2,2378,158,2.0
45638.262,389.5,358.4375,388.1875,410.875,388.9375,391.0625,630.1875,736.5625,1604.375,341.6875,-26.9375,-0.34177321195602417,-0.03266110271215439,0.3224619925022125,321,12,-18,2213,163,2.0
45687.784,389.5,358.4375,388.1875,412.6875,389.375,389.5625,628.4375,740.8125,1596.3125,351.375,-26.375,-0.34420159459114075,-0.027585085481405258,0.3281419277191162,329,2,-3,2468,141,2.0
45737.33,389.5,358.4375,388.1875,412.6875,389.375,389.5625,628.4375,740.8125,1596.3125,351.375,-26.375,-0.33727437257766724,-0.03015611693263054,0.32981300354003906,329,-3,2,2603,141,2.0
45786.894,383.1875,358.4375,388.1875,412.6875,389.375,389.5625,628.4375,740.8125,1596.3125,351.375,-26.375,-0.33295369148254395,-0.03470855951309204,0.3308273255825043,329,1,0,2584,154,2.0
45836.446,383.1875,354.5625,386.375,407.0,387.6875,392.9375,626.375,746.125,1588.875,355.5625,-26.375,-0.33211952447891235,-0.03538231924176216,0.3312406539916992,329,1,0,2584,154,2.0
45885.98,383.1875,354.5625,386.375,407.0,387.6875,392.9375,626.375,746.125,1588.875,355.5625,-27.0,-0.326524019241333,-0.039129287004470825,0.3321489989757538,331,0,0,2219,161,2.0
45935.521,383.1875,354.5625,386.375,407.0,387.6875,392.9375,626.375,746.125,1588.875,355.5625,-27.0,-0.324101984500885,-0.03905052691698074,0.3301842212677002,329,0,0,2202,152,2.0
45985.071,376.1875,351.25,386.4375,399.875,385.3125,390.9375,631.0625,664.4375,1593.4375,355.5625,-27.0,-0.3229123055934906,-0.03862449899315834,0.3296363651752472,329,0,0,2202,152,2.0
46034.64,376.1875,351.25,386.4375,399.875,385.3125,390.9375,631.0625,664.4375,1593.4375,360.375,-26.375,-0.31790217757225037,-0.035879068076610565,0.32929542660713196,331,-4,3,7434,162,2.0
46084.156,376.1875,351.25,386.4375,399.875,385.3125,390.9375,631.0625,664.4375,1593.4375,360.375,-26.375,-0.32030948996543884,-0.03259586915373802,0.3258071839809418,326,-10,2,2409,166,2.0
46133.71,369.25,346.125,385.8125,392.0,386.375,408.375,646.125,664.4375,1593.4375,360.375,-26.375,-0.3199910521507263,-0.030062098056077957,0.328468382358551,331,-10,2,2409,166,2.0
46183.249,369.25,346.125,385.8125,392.0,386.375,408.375,646.125,574.9375,1591.0,356.5625,-26.5,-0.3199270963668823,-0.020713767036795616,0.33130690455436707,333,-16,2,2519,141,2.0
46232.806,369.25,346.125,385.8125,392.0,386.375,408.375,646.125,574.9375,1591.0,356.5625,-26.5,-0.32256799936294556,-0.012007257901132107,0.32877036929130554,328,-12,-4,2635,150,2.0
46282.352,367.125,341.25,378.1875,380.9375,380.625,408.375,646.125,574.9375,1591.0,356.5625,-26.5,-0.32395651936531067,-0.004973073024302721,0.32915470004081726,330,-12,-4,2635,150,2.0
46331.904,367.125,341.25,378.1875,380.9375,380.625,336.375,668.6875,579.0625,1592.0625,358.5625,-27.0625,-0.3245870769023895,0.00893270131200552,0.32494255900382996,324,-27,-2,2422,161,2.0
46381.436,367.125,341.25,378.1875,380.9375,380.625,336.375,668.6875,579.0625,1592.0625,358.5625,-27.0625,-0.31939759850502014,0.01740066148340702,0.3234957754611969,324,-17,-2,2403,144,2.0
46431.005,367.9375,337.625,366.875,380.9375,380.625,336.375,668.6875,579.0625,1592.0625,358.5625,-27.0625,-0.3186683654785156,0.028156783431768417,0.3231718838214874,324,-18,1,2701,137,2.0
46480.53,367.9375,337.625,366.875,379.375,376.125,319.3125,702.5625,493.375,1596.375,353.0,-26.4375,-0.3198856711387634,0.03967606648802757,0.31852203607559204,317,-37,-2,3213,154,2.0
46530.076,367.9375,337.625,366.875,379.375,376.125,319.3125,702.5625,493.375,1596.375,353.0,-26.4375,-0.3224916458129883,0.05042010173201561,0.318904310464859,320,-18,0,2989,169,2.0
46579.631,366.625,337.625,366.875,379.375,376.125,319.3125,702.5625,493.375,1596.375,353.0,-26.4375,-0.3239593505859375,0.06492305546998978,0.31669363379478455,317,-18,-1,2782,166,2.0
46629.178,366.625,342.3125,369.5,386.125,383.125,266.5,740.0,399.6875,1601.625,352.3125,-27.625,-0.3239593505859375,0.06492305546998978,0.31669363379478455,317,-30,13,3091,147,2.0
46678.723,366.625,342.3125,369.5,386.125,383.125,266.5,740.0,399.6875,1601.625,352.3125,-27.625,-0.33190566301345825,0.08571403473615646,0.3193534314632416,321,-11,6,3067,152,2.0
46728.272,366.625,342.3125,369.5,386.125,383.125,266.5,740.0,399.6875,1601.625,352.3125,-27.625,-0.33730217814445496,0.09518125653266907,0.3157619535923004,314,-13,0,3032,170,2.0
46777.818,360.6875,344.75,367.25,380.75,395.6875,226.9375,710.5625,447.5,1605.4375,352.3125,-27.625,-0.3394027054309845,0.09905079007148743,0.31533852219581604,314,-13,0,3032,170,2.0
46827.366,360.6875,344.75,367.25,380.75,395.6875,226.9375,710.5625,447.5,1605.4375,346.1875,-27.125,-0.3421553075313568,0.1189248263835907,0.31733056902885437,319,-10,0,3147,155,2.0
46876.902,360.6875,344.75,367.25,380.75,395.6875,226.9375,710.5625,447.5,1605.4375,346.1875,-27.125,-0.3433852195739746,0.1287785917520523,0.31898605823516846,319,-11,-2,3318,147,2.0
46926.464,346.25,348.5,363.8125,386.8125,405.5625,192.625,736.25,447.5,1605.4375,346.1875,-27.125,-0.34422028064727783,0.13308599591255188,0.31714382767677307,316,-11,-2,3318,147,2.0
46975.995,346.25,348.5,363.8125,386.8125,405.5625,192.625,736.25,402.6875,1605.125,345.6875,-27.9375,-0.34737810492515564,0.15225282311439514,0.3155813217163086,315,-18,-2,3063,181,2.0
47025.554,346.25,348.5,363.8125,386.8125,405.5625,192.625,736.25,402.6875,1605.125,345.6875,-27.9375,-0.34625667333602905,0.15669041872024536,0.3148377239704132,314,-11,-5,2672,157,2.0
47075.094,336.3125,364.0,361.4375,384.75,424.5,192.625,736.25,402.6875,1605.125,345.6875,-27.9375,-0.3477085828781128,0.16301512718200684,0.31407874822616577,314,-11,-5,2672,157,2.0
47124.638,336.3125,364.0,361.4375,384.75,424.5,145.5,695.5,498.5,1604.5625,349.6875,-27.25,-0.3472048342227936,0.17864611744880676,0.3161860704421997,317,-2,0,3004,153,2.0
47174.182,336.3125,364.0,361.4375,384.75,424.5,145.5,695.5,498.5,1604.5625,349.6875,-27.25,-0.33883872628211975,0.16684356331825256,0.315481036901474,314,-8,5,2993,153,2.0
47223.75,548.625,366.4375,362.3125,384.75,424.5,145.5,695.5,498.5,1604.5625,349.6875,-27.25,-0.3389308452606201,0.17033487558364868,0.3152935802936554,314,-13,5,3167,170,2.0
47273.275,548.625,366.4375,362.3125,387.4375,428.3125,132.25,707.3125,588.3125,1537.0625,346.375,-27.5,-0.3388393521308899,0.18166908621788025,0.317008376121521,316,2,2,2742,173,2.0
47322.822,548.625,366.4375,362.3125,387.4375,428.3125,132.25,707.3125,588.3125,1537.0625,346.375,-27.5,-0.33788782358169556,0.1788448840379715,0.317534476518631,316,-2,0,2721,157,2.0
47372.386,303.125,359.8125,362.3125,387.4375,428.3125,132.25,707.3125,588.3125,1537.0625,346.375,-27.5,-0.33877724409103394,0.18435317277908325,0.31938159465789795,319,12,1,2880,149,2.0
47421.925,303.125,359.8125,359.6875,374.25,429.375,125.125,709.4375,588.5,1530.625,353.125,-28.0,-0.3397982716560364,0.17729012668132782,0.3194009065628052,319,-2,-4,2857,170,2.0
47471.463,303.125,359.8125,359.6875,374.25,429.375,125.125,709.4375,588.5,1530.625,353.125,-28.0,-0.33769893646240234,0.1880260556936264,0.318758100271225,319,6,-1,2669,173,2.0
47521.022,303.125,359.8125,359.6875,374.25,429.375,125.125,709.4375,588.5,1530.625,353.125,-28.0,-0.3375375270843506,0.18492670357227325,0.32169678807258606,324,3,-2,2658,164,2.0
47570.57,301.5,362.0625,359.4375,378.5625,426.875,130.1875,708.1875,594.25,1531.5625,353.125,-28.0,-0.3373916745185852,0.18497724831104279,0.32169362902641296,324,3,-2,2658,164,2.0
47620.112,301.5,362.0625,359.4375,378.5625,426.875,130.1875,708.1875,594.25,1531.5625,345.4375,-27.75,-0.34357699751853943,0.1886766105890274,0.31627315282821655,316,14,-2,3138,163,2.0
47669.656,301.5,362.0625,359.4375,378.5625,426.875,130.1875,708.1875,594.25,1531.5625,345.4375,-27.75,-0.345344215631485,0.18263496458530426,0.30968067049980164,311,16,-4,2930,181,2.0
47719.209,324.1875,369.625,360.5625,389.875,421.75,160.8125,686.1875,594.25,1531.5625,345.4375,-27.75,-0.3474213480949402,0.1813959777355194,0.30826234817504883,311,16,-4,2930,181,2.0
47768.745,324.1875,369.625,360.5625,389.875,421.75,160.8125,686.1875,676.9375,1538.375,341.875,-28.1875,-0.3457670509815216,0.16643157601356506,0.3076081871986389,313,14,6,2884,160,2.0
47818.301,324.1875,369.625,360.5625,389.875,421.75,160.8125,686.1875,676.9375,1538.375,341.875,-28.1875,-0.35312044620513916,0.16312161087989807,0.3010789155960083,302,14,-3,3016,156,2.0
47867.846,355.875,362.625,364.6875,402.625,405.0625,205.9375,686.1875,676.9375,1538.375,341.875,-28.1875,-0.3542728126049042,0.15904337167739868,0.30261996388435364,306,14,-3,3016,156,2.0
47917.383,355.875,362.625,364.6875,402.625,405.0625,205.9375,658.375,721.0,1612.6875,336.875,-27.5,-0.3507075011730194,0.14501750469207764,0.302165687084198,304,23,0,2958,177,2.0
