timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10,stateEstimate.x,stateEstimate.y,stateEstimate.z,range.zrange,motion.deltaX,motion.deltaY,motion.shutter,motion.squal,motion.std
25328.646,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2868039309978485,0.0120750917121768,0.005824755411595106,5,0,0,900,0,2.0
25348.473,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2940900921821594,0.012404065579175949,0.005878846161067486,6,0,0,900,0,2.0
25368.28,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30157211422920227,0.012741644866764545,0.005857860203832388,6,0,0,900,0,2.0
25388.11,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30873382091522217,0.013070333749055862,0.006283945869654417,7,0,0,900,0,2.0
25407.917,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31646209955215454,0.01334655936807394,0.006253356114029884,7,0,0,900,0,2.0
25427.757,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3255188465118408,0.013249479234218597,0.005756576079875231,5,0,0,900,0,2.0
25447.56,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33368730545043945,0.013259867206215858,0.00571238761767745,5,0,0,900,0,2.0
25467.383,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341871440410614,0.01335575059056282,0.005678994581103325,5,0,0,900,0,2.0
25487.183,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3507595956325531,0.013402646407485008,0.005349778104573488,5,0,0,900,0,2.0
25507.017,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3591306507587433,0.013545895926654339,0.005298327188938856,5,0,0,900,0,2.0
25526.817,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36690694093704224,0.013787168078124523,0.005560416728258133,6,0,0,900,0,2.0
25546.648,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3752661347389221,0.014023357070982456,0.005557398311793804,6,0,0,900,0,2.0
25566.451,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38327574729919434,0.014382487162947655,0.00573569955304265,6,0,0,900,0,2.0
25586.28,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3917698264122009,0.014715327881276608,0.005745389498770237,6,0,0,900,0,2.0
25606.088,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40104249119758606,0.015039774589240551,0.00544159347191453,5,0,0,900,0,2.0
25625.912,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4098561108112335,0.01545732282102108,0.00538512971252203,5,0,0,900,0,2.0
25645.719,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42001965641975403,0.015936601907014847,0.004813323728740215,4,0,0,900,0,2.0
25665.546,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42915716767311096,0.01637640781700611,0.0046834684908390045,4,0,0,900,0,2.0
25685.353,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4359786808490753,0.016593152657151222,0.005511987488716841,7,0,0,900,0,2.0
25705.18,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4452742040157318,0.017269132658839226,0.005593548994511366,7,0,0,900,0,2.0
25724.995,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4546380341053009,0.01811407320201397,0.005654748994857073,7,0,0,900,0,2.0
25744.814,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463829904794693,0.01889107935130596,0.005909189116209745,6,0,0,900,0,2.0
25764.624,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4738979637622833,0.019855018705129623,0.006176031194627285,6,0,0,900,0,2.0
25784.45,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4851711690425873,0.021501651033759117,0.005980617832392454,5,0,0,900,0,2.0
25804.271,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494868665933609,0.022768348455429077,0.006227333564311266,5,0,0,900,0,2.0
25824.094,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079247951507568,0.025409279391169548,0.005477416794747114,4,0,0,900,0,2.0
25843.89,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5178515911102295,0.02652631886303425,0.005756680853664875,4,0,0,900,0,2.0
25863.717,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5280335545539856,0.02757161855697632,0.006116204895079136,6,0,0,900,0,2.0
