timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10,stateEstimate.x,stateEstimate.y,stateEstimate.z,range.zrange,sys.rangingUs
20042.769,416.4375,386.875,365.125,471.0,48.5,1763.25,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.27096557617188,0,29251
20092.314,416.4375,386.875,365.125,635.375,47.9375,1741.625,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.30613708496094,0,29150
20141.849,416.4375,386.875,365.125,635.375,47.9375,1741.625,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.33656311035156,0,29150
20191.411,433.4375,389.75,370.75,651.1875,45.0,1737.375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.3177490234375,0,29331
20240.937,433.4375,389.75,370.75,651.1875,45.0,1737.375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.27748107910156,0,29331
20290.498,430.375,391.0,370.75,651.1875,45.0,1737.375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.29928588867188,0,29331
20340.024,430.375,391.0,522.0625,654.25,46.9375,1740.875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.31195068359375,0,29262
20389.587,430.375,391.0,522.0625,654.25,46.9375,1740.875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.3039093017578,0,29262
20439.112,427.3125,396.0,564.75,785.75,45.3125,1749.5,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.32546997070312,0,29126
20488.664,427.3125,396.0,564.75,785.75,45.3125,1749.5,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.33038330078125,0,29126
20538.208,427.3125,396.0,564.75,785.75,45.3125,1749.5,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.33340454101562,0,29126
20587.761,426.875,398.5,550.625,652.625,43.4375,1739.0,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.3671417236328,0,29350
20637.287,426.875,398.5,550.625,652.625,43.4375,1739.0,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.37799072265625,0,29350
20686.851,424.25,397.5,497.75,652.5625,43.1875,1739.0,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.37356567382812,0,29350
20736.375,424.25,397.5,497.75,652.5625,43.1875,1570.625,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.39306640625,0,29256
20785.938,424.25,397.5,497.75,652.5625,43.1875,1570.625,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.33961486816406,0,29256
20835.462,426.5,397.5625,396.0,648.125,43.4375,1741.75,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.364990234375,0,29195
20885.016,426.5,397.5625,396.0,648.125,43.4375,1741.75,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.3929443359375,0,29195
20934.557,427.125,398.25,750.6875,648.125,43.4375,1741.75,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.40048217773438,0,29195
20984.112,427.125,398.25,750.6875,659.0,43.3125,1733.375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.401123046875,0,29318
21033.638,427.125,398.25,750.6875,659.0,43.3125,1733.375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.46685791015625,0,29318
21083.19,428.25,398.875,401.5625,659.5625,53.4375,1768.75,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.49554443359375,0,29199
21132.725,428.25,398.875,401.5625,659.5625,53.4375,1768.75,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.47764587402344,0,29199
21182.296,431.0,400.8125,401.5625,659.5625,53.4375,1768.75,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.42349243164062,0,29199
21231.813,431.0,400.8125,554.75,510.6875,55.8125,1738.75,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.40419006347656,0,29141
21281.366,431.0,400.8125,554.75,510.6875,55.8125,1738.75,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.37921142578125,0,29141
21330.901,435.1875,406.8125,611.1875,676.625,55.5625,1753.75,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.35638427734375,0,29285
21380.47,435.1875,406.8125,611.1875,676.625,55.5625,1753.75,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.35287475585938,0,29285
21430.006,435.1875,406.8125,611.1875,676.625,55.5625,1753.75,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.37461853027344,0,29285
21479.547,440.875,411.875,553.75,668.4375,56.375,1573.3125,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.35986328125,0,29296
21529.092,440.875,411.875,553.75,668.4375,56.375,1573.3125,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.34254455566406,0,29296
21578.656,442.6875,410.0,309.375,664.5625,56.375,1573.3125,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.2759246826172,0,29296
21628.172,442.6875,410.0,309.375,664.5625,42.625,1746.6875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.30435180664062,0,29286
21677.718,442.6875,410.0,309.375,664.5625,42.625,1746.6875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.31207275390625,0,29286
21727.255,442.875,403.625,433.0,658.1875,58.25,1586.875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.32513427734375,0,29323
21776.82,442.875,403.625,433.0,658.1875,58.25,1586.875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.36404418945312,0,29323
21826.344,443.5625,403.875,442.875,658.1875,58.25,1586.875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.41009521484375,0,29323
21875.893,443.5625,403.875,442.875,660.5625,54.75,1765.8125,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.40342712402344,0,29259
21925.427,443.5625,403.875,442.875,660.5625,54.75,1765.8125,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.38665771484375,0,29259
21974.989,498.8125,408.0,452.875,517.125,45.125,1734.5,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.3931121826172,0,29285
22024.515,498.8125,408.0,452.875,517.125,45.125,1734.5,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.3860321044922,0,29285
22074.07,496.1875,408.0,452.875,517.125,45.125,1734.5,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.3896026611328,0,29285
22123.603,496.1875,409.4375,450.8125,657.6875,65.125,1740.75,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.40882873535156,0,29314
22173.165,496.1875,409.4375,450.8125,657.6875,65.125,1740.75,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.42852783203125,0,29314
22222.691,504.25,414.4375,467.9375,650.1875,64.0625,1756.875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.42776489257812,0,29162
22272.245,504.25,414.4375,467.9375,650.1875,64.0625,1756.875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.44761657714844,0,29162
22321.782,504.25,414.4375,467.9375,650.1875,64.0625,1756.875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.43560791015625,0,29162
22371.342,505.0,416.375,449.6875,650.3125,64.625,1754.6875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.41534423828125,0,29330
22420.866,505.0,416.375,449.6875,650.3125,64.625,1754.6875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.3725128173828,0,29330
22470.421,509.625,418.9375,491.0,648.9375,64.625,1754.6875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.37185668945312,0,29330
22519.954,509.625,418.9375,491.0,648.9375,58.375,1739.3125,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.42784118652344,0,29371
22569.516,509.625,418.9375,491.0,648.9375,58.375,1739.3125,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.50086975097656,0,29371
22619.042,511.0625,418.0,446.5625,668.25,64.6875,1747.125,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.51065063476562,0,29226
22668.594,511.0625,418.0,446.5625,668.25,64.6875,1747.125,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.5318145751953,0,29226
22718.132,510.8125,419.8125,358.4375,668.25,64.6875,1747.125,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.4959716796875,0,29226
22767.692,510.8125,419.8125,358.4375,672.9375,64.75,1736.6875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.46665954589844,0,29269
22817.217,510.8125,419.8125,358.4375,672.9375,64.75,1736.6875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.4619903564453,0,29269
22866.77,513.4375,420.3125,353.375,509.5,65.5625,1755.1875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.44715881347656,0,29383
22916.306,513.4375,420.3125,353.375,509.5,65.5625,1755.1875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.49417114257812,0,29383
22965.876,515.6875,420.3125,353.375,509.5,65.5625,1755.1875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.49281311035156,0,29383
23015.394,515.6875,420.75,401.8125,648.3125,66.125,1746.5625,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.50332641601562,0,29227
23064.946,515.6875,420.75,401.8125,648.3125,66.125,1746.5625,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.4711151123047,0,29227
23114.481,516.75,420.5625,336.75,509.3125,64.875,1747.375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.48361206054688,0,29276
23164.043,516.75,420.5625,336.75,509.3125,64.875,1747.375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.5005645751953,0,29276
23213.574,516.75,420.5625,336.75,509.3125,64.875,1747.375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.50460815429688,0,29276
23263.122,515.1875,421.875,354.625,672.4375,64.4375,1733.5,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.47813415527344,0,29368
23312.657,515.1875,421.875,354.625,672.4375,64.4375,1733.5,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.48040771484375,0,29368
23362.223,514.75,419.25,350.25,659.125,64.4375,1733.5,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.5036163330078,0,29368
23411.745,514.75,419.25,350.25,659.125,63.6875,1737.3125,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.50662231445312,0,29204
23461.297,514.75,419.25,350.25,659.125,63.6875,1737.3125,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.4722442626953,0,29204
23510.833,516.625,421.375,376.9375,666.5,63.8125,1732.0625,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.44256591796875,0,29299
23560.396,516.625,421.375,376.9375,666.5,63.8125,1732.0625,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.42245483398438,0,29299
23609.923,516.6875,422.1875,352.5,666.5,63.8125,1732.0625,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.4243927001953,0,29299
23659.473,516.6875,422.1875,352.5,652.0625,63.0,1741.75,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.4405975341797,0,29244
23709.009,516.6875,422.1875,352.5,652.0625,63.0,1741.75,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.44476318359375,0,29244
23758.572,511.0625,417.0625,331.5,647.5625,63.6875,1747.875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.40780639648438,0,29235
23808.097,511.0625,417.0625,331.5,647.5625,63.6875,1747.875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.40711975097656,0,29235
23857.653,507.125,417.0625,331.5,647.5625,63.6875,1747.875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.4439239501953,0,29235
23907.185,507.125,414.4375,344.375,652.6875,62.875,1750.0625,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.4354248046875,0,29316
23956.747,507.125,414.4375,344.375,652.6875,62.875,1750.0625,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.44395446777344,0,29316
24006.282,509.25,418.25,364.9375,650.6875,63.4375,1738.375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.4274444580078,0,29209
24055.825,509.25,418.25,364.9375,650.6875,63.4375,1738.375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.42872619628906,0,29209
24105.369,509.25,418.25,364.9375,650.6875,63.4375,1738.375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.41497802734375,0,29209
24154.923,506.6875,417.5,566.9375,508.4375,57.75,1752.5625,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.4175567626953,0,29295
24204.449,506.6875,417.5,566.9375,508.4375,57.75,1752.5625,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.43008422851562,0,29295
24254.007,505.375,414.75,346.0625,648.8125,57.75,1752.5625,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.42434692382812,0,29295
24303.538,505.375,414.75,346.0625,648.8125,59.625,1747.125,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.39866638183594,0,29328
24353.099,505.375,414.75,346.0625,648.8125,59.625,1747.125,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.40708923339844,0,29328
24402.625,509.5,414.9375,352.0625,654.125,57.5625,1751.4375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.44068908691406,0,29265
24452.177,509.5,414.9375,352.0625,654.125,57.5625,1751.4375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.45596313476562,0,29265
24501.724,507.6875,415.5,440.5625,654.125,57.5625,1751.4375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.47828674316406,0,29265
24551.275,507.6875,415.5,440.5625,655.6875,64.1875,1737.4375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.48471069335938,0,29221
24600.801,507.6875,415.5,440.5625,655.6875,64.1875,1737.4375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.46302795410156,0,29221
24650.353,593.375,414.0,639.5625,513.5625,57.625,1553.0,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.44024658203125,0,29311
24699.889,593.375,414.0,639.5625,513.5625,57.625,1553.0,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.43882751464844,0,29311
24749.454,508.0,414.0,639.5625,513.5625,57.625,1553.0,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.4496307373047,0,29311
24798.977,508.0,412.375,442.5625,657.25,57.3125,1737.6875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.4534912109375,0,29247
24848.53,508.0,412.375,442.5625,657.25,57.3125,1737.6875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.43917846679688,0,29247
24898.075,507.5,412.8125,439.25,518.8125,57.875,1737.6875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.45433044433594,0,29247
24947.627,507.5,412.8125,439.25,518.8125,57.875,1740.875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.5008087158203,0,29239
24997.159,507.5,412.8125,439.25,518.8125,57.875,1740.875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.53965759277344,0,29239
25046.706,507.0,414.25,335.25,662.4375,59.3125,1753.375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.5436248779297,0,29248
25096.241,507.0,414.25,335.25,662.4375,59.3125,1753.375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.5428924560547,0,29248
25145.804,505.5625,413.25,336.75,517.25,59.3125,1753.375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.51878356933594,0,29248
25195.329,505.5625,413.25,336.75,517.25,59.375,1746.8125,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.52696228027344,0,29270
25244.883,505.5625,413.25,336.75,517.25,59.375,1746.8125,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.5507049560547,0,29270
25294.418,504.0625,416.125,327.125,722.0,58.8125,1748.375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.5275421142578,0,29273
25343.979,504.0625,416.125,327.125,722.0,58.8125,1748.375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.5120086669922,0,29273
25393.517,505.5,417.625,327.125,722.0,58.8125,1748.375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.5301513671875,0,29273
25443.058,505.5,417.625,354.8125,662.6875,65.25,1750.4375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.52471923828125,0,29322
25492.594,505.5,417.625,354.8125,662.6875,65.25,1750.4375,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.4825439453125,0,29322
25542.156,505.3125,416.875,361.25,516.625,58.6875,1571.8125,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.4592742919922,0,29271
25591.683,505.3125,416.875,361.25,516.625,58.6875,1571.8125,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.4647979736328,0,29271
25641.237,501.9375,416.875,361.25,516.625,58.6875,1571.8125,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.4726104736328,0,29271
25690.77,501.9375,416.25,355.375,665.4375,58.4375,1747.6875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.46885681152344,0,29277
25740.332,501.9375,416.25,355.375,665.4375,58.4375,1747.6875,1.0947921522777146e-19,0.0,1.0843122909045506e-19,0.0,0.0,0.0,0.0,148.47113037109375,0,29277
