timestamp,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,baro.asl,baro.temp,baro.pressure,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,stabilizer.thrust,ctrltarget.roll,ctrltarget.pitch,ctrltarget.yaw,range.zrange
32393.321,0.3421022593975067,-0.4954502582550049,0.9256479144096375,-3.508882999420166,5.825146675109863,179.74827575683594,82.3322525024414,35.69635009765625,1006.1717529296875,0.41155946254730225,-0.3184727132320404,48.243743896484375,0.0,0.0,0.0,0.0,0
32397.271,0.28578805923461914,-0.5611618757247925,0.9329805374145508,-8.11129093170166,11.085427284240723,163.35614013671875,82.3322525024414,35.69635009765625,1006.1717529296875,0.33693328499794006,-0.3349604308605194,48.897212982177734,0.0,0.0,0.0,0.0,0
32401.236,0.1799963116645813,-0.553109884262085,0.9954820871353149,-8.711444854736328,11.196718215942383,154.64794921875,82.3322525024414,35.69635009765625,1006.1717529296875,0.2617463171482086,-0.3617596924304962,49.515785217285156,0.0,0.0,0.0,0.0,0
32405.165,0.06507846713066101,-0.4552914500236511,1.0775961875915527,-3.7326014041900635,6.584072113037109,150.451904296875,82.3322525024414,35.69635009765625,1006.1717529296875,0.214990496635437,-0.37994951009750366,50.11748123168945,0.0,0.0,0.0,0.0,0
32409.13,-0.01685933955013752,-0.3190922737121582,1.0969300270080566,-3.47057843208313,2.819051742553711,144.82388305664062,82.3322525024414,35.69635009765625,1006.1717529296875,0.17926904559135437,-0.3899626135826111,50.69664764404297,0.0,0.0,0.0,0.0,0
32413.139,-0.050432294607162476,-0.18120300769805908,1.0258156061172485,-3.294863224029541,1.3828892707824707,143.10765075683594,82.3213119506836,35.69584655761719,1006.1727905273438,0.15394507348537445,-0.3975958526134491,51.26898956298828,0.0,0.0,0.0,0.0,0
32417.056,-0.045227766036987305,-0.05985076725482941,0.9646727442741394,-0.13385985791683197,0.06815539300441742,142.27252197265625,82.3213119506836,35.69584655761719,1006.1727905273438,0.15152128040790558,-0.39996281266212463,51.838043212890625,0.0,0.0,0.0,0.0,0
32421.064,-0.009825587272644043,0.03565807640552521,0.9523849487304688,4.295550346374512,-2.1884310245513916,135.15591430664062,82.3213119506836,35.69584655761719,1006.1727905273438,0.17560964822769165,-0.3900020122528076,52.37866973876953,0.0,0.0,0.0,0.0,0
32424.984,0.04365114867687225,0.09694535285234451,0.9969828724861145,1.822670817375183,-1.2528027296066284,123.87476348876953,82.3213119506836,35.69584655761719,1006.1727905273438,0.19475284218788147,-0.3788531720638275,52.87421417236328,0.0,0.0,0.0,0.0,0
32428.954,0.10477776825428009,0.13143160939216614,1.0270397663116455,-1.468085765838623,-0.8253833055496216,112.31389617919922,82.3213119506836,35.69584655761719,1006.1727905273438,0.20299701392650604,-0.3642832636833191,53.32353973388672,0.0,0.0,0.0,0.0,0
32432.958,0.17478224635124207,0.1460120528936386,1.0147508382797241,-3.0139918327331543,0.720608115196228,101.19828033447266,82.31584930419922,35.69548416137695,1006.1732788085938,0.20594029128551483,-0.34990811347961426,53.728431701660156,0.0,0.0,0.0,0.0,0
32436.875,0.23856797814369202,0.13145406544208527,0.9816378355026245,-1.0230425596237183,1.1160638332366943,91.05272674560547,82.31584930419922,35.69548416137695,1006.1732788085938,0.21544747054576874,-0.3312573730945587,54.09273147583008,0.0,0.0,0.0,0.0,0
32440.882,0.2866511940956116,0.08544447273015976,0.9830601215362549,1.6821271181106567,0.6318320631980896,80.52340698242188,82.31584930419922,35.69548416137695,1006.1732788085938,0.23121793568134308,-0.3067252039909363,54.414878845214844,0.0,0.0,0.0,0.0,0
32444.812,0.30207645893096924,0.018624499440193176,1.0056737661361694,1.1421629190444946,-1.324363350868225,72.46141815185547,82.31584930419922,35.69548416137695,1006.1732788085938,0.23852570354938507,-0.27370038628578186,54.7047119140625,0.0,0.0,0.0,0.0,0
32448.772,0.2890065014362335,-0.0536673478782177,1.0247011184692383,-0.8280044198036194,-1.5728226900100708,68.69921875,82.31584930419922,35.69548416137695,1006.1732788085938,0.23150815069675446,-0.24128955602645874,54.979454040527344,0.0,0.0,0.0,0.0,0
32452.777,0.23650024831295013,-0.1377914398908615,0.993598461151123,-1.2928398847579956,-0.465530663728714,68.21582794189453,82.3322525024414,35.69520568847656,1006.1713256835938,0.21491454541683197,-0.21719440817832947,55.25225830078125,0.0,0.0,0.0,0.0,0
32456.694,0.14047937095165253,-0.2132677584886551,0.9789265990257263,0.055341366678476334,0.17898476123809814,71.70975494384766,82.3322525024414,35.69520568847656,1006.1713256835938,0.19669528305530548,-0.2039630264043808,55.539031982421875,0.0,0.0,0.0,0.0,0
32460.702,0.041770949959754944,-0.26301175355911255,0.9911124110221863,0.7528373003005981,-0.5738663673400879,74.63709259033203,82.3322525024414,35.69520568847656,1006.1713256835938,0.17713679373264313,-0.19670218229293823,55.837486267089844,0.0,0.0,0.0,0.0,0
32464.621,-0.02732904627919197,-0.27618923783302307,1.0264359712600708,-0.13480253517627716,-0.5209486484527588,72.59574127197266,82.3322525024414,35.69520568847656,1006.1713256835938,0.15367741882801056,-0.19582167267799377,56.12778091430664,0.0,0.0,0.0,0.0,0
32468.592,-0.07915712147951126,-0.2496136575937271,1.037466049194336,-1.6834416389465332,0.5662411451339722,69.68990325927734,82.3322525024414,35.69520568847656,1006.1713256835938,0.12644436955451965,-0.20381249487400055,56.406471252441406,0.0,0.0,0.0,0.0,0
32472.595,-0.1149606928229332,-0.18117755651474,1.0239248275756836,-1.59676992893219,2.3883461952209473,68.53656005859375,82.3814697265625,35.692779541015625,1006.166015625,0.1051221564412117,-0.22243495285511017,56.68057632446289,0.0,0.0,0.0,0.0,0
32476.513,-0.1287408322095871,-0.09448426961898804,0.9909805059432983,-2.031895637512207,3.5945165157318115,66.7601318359375,82.3814697265625,35.692779541015625,1006.166015625,0.08937392383813858,-0.24758686125278473,56.94761276245117,0.0,0.0,0.0,0.0,0
32480.534,-0.12034405022859573,-0.01417157519608736,0.9714435338973999,0.2186620831489563,0.7814539074897766,65.64299774169922,82.3814697265625,35.692779541015625,1006.166015625,0.0899643674492836,-0.26104050874710083,57.21018600463867,0.0,0.0,0.0,0.0,0
32484.44,-0.10301865637302399,0.029664847999811172,0.9705982208251953,4.081480503082275,-3.3738367557525635,66.04985046386719,82.3814697265625,35.692779541015625,1006.166015625,0.11010953038930893,-0.25627779960632324,57.4743766784668,0.0,0.0,0.0,0.0,0
32488.413,-0.08157886564731598,0.04814259707927704,0.9944273233413696,3.3772993087768555,-3.9920802116394043,67.54659271240234,82.3814697265625,35.692779541015625,1006.166015625,0.12901870906352997,-0.24679626524448395,57.74454879760742,0.0,0.0,0.0,0.0,0
32492.414,-0.06682317703962326,0.06073763221502304,1.0121620893478394,0.5917856097221375,-0.3333896994590759,68.55155944824219,82.46894836425781,35.69317626953125,1006.1558227539062,0.13781525194644928,-0.2504030764102936,58.01877975463867,0.0,0.0,0.0,0.0,0
32496.331,-0.05735104903578758,0.05220629647374153,1.0257821083068848,-1.9762904644012451,3.3463175296783447,69.69453430175781,82.46894836425781,35.69317626953125,1006.1558227539062,0.13557760417461395,-0.2677409052848816,58.29761505126953,0.0,0.0,0.0,0.0,0
32500.339,-0.05014481022953987,0.023140190169215202,1.0168380737304688,-2.394219398498535,2.8032634258270264,69.07601928710938,82.46894836425781,35.69317626953125,1006.1558227539062,0.129186749458313,-0.28232094645500183,58.57395553588867,0.0,0.0,0.0,0.0,0
32504.259,-0.04150174558162689,-0.00814467016607523,1.000880241394043,-0.08481690287590027,-0.2645934522151947,66.5641860961914,82.46894836425781,35.69317626953125,1006.1558227539062,0.12922675907611847,-0.28397488594055176,58.840206146240234,0.0,0.0,0.0,0.0,0
