timestamp,vl53l8cx.s0,vl53l8cx.s1,vl53l8cx.s2,vl53l8cx.s3,vl53l8cx.s4,vl53l8cx.s5,vl53l8cx.s6,vl53l8cx.s7,vl53l8cx.s8,vl53l8cx.s9,vl53l8cx.s10,stateEstimate.x,stateEstimate.y,stateEstimate.z,range.zrange,motion.deltaX,motion.deltaY,motion.shutter,motion.squal,motion.std
25359.702,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005171226803213358,-0.004514606669545174,0.009882357902824879,11,-11,0,8191,41,2.0
25379.525,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005407971912063658,-0.004361159633845091,0.010059722699224949,10,-11,0,8191,41,2.0
25399.33,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005318362964317203,-0.0022927462123334408,0.010161960497498512,10,8,-1,8191,36,2.0
25419.153,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005342258373275399,-0.0017953423084691167,0.00899689830839634,7,8,-1,8191,36,2.0
25438.957,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003200539213139564,-0.0038628308102488518,0.00930610578507185,7,18,-8,8191,55,2.0
25458.78,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00028358769486658275,-0.003769662929698825,0.008826116099953651,8,18,-8,8191,55,2.0
25478.584,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012862468138337135,-0.0074545894749462605,0.008743136189877987,8,-6,6,8191,11,2.0
25498.422,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015910530928522348,-0.007994936779141426,0.008721652440726757,8,-6,6,8191,11,2.0
25518.212,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012353365309536457,-0.006302992347627878,0.00884899590164423,8,5,-3,8191,11,2.0
25538.035,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014618720160797238,-0.006490726489573717,0.00884221214801073,8,5,-3,8191,11,2.0
25557.84,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006589897675439715,-0.007184712681919336,0.00889446958899498,9,1,-3,8191,26,2.0
25577.663,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007762047462165356,-0.0074784825555980206,0.008896494284272194,9,1,-3,8191,26,2.0
25597.468,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012385216541588306,-0.007442370988428593,0.00934659969061613,10,3,7,8191,62,2.0
25617.291,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014295344008132815,-0.007684769574552774,0.009402590803802013,10,3,7,8191,62,2.0
25637.096,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5505576811847277e-05,-0.00803967285901308,0.008927387185394764,8,0,1,8191,58,2.0
25656.921,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013660590047948062,-0.00830827746540308,0.008913328871130943,8,0,1,8191,58,2.0
25676.726,0.0,1.0935586191892449e-19,0.0,1.0843133248803162e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006216408219188452,-0.0076352679170668125,0.008154861629009247,7,25,12,8191,37,2.0
